target_id	length	eff_length	est_counts	tpm
Os01t0182600-01	4182	3874.49	1485.54	14.9873
Os01t0182600-03	4251	3943.49	3237.46	32.0906
Os01t0651500-00	1100	792.485	0	0
Os01t0813400-01	1007	699.485	3207	179.215
Os09t0538450-01	727	420.776	35	3.2514
Os04t0182650-00	1626	1318.49	222	6.58159
Os08t0256000-01	1264	956.485	289	11.8106
Os12t0447466-00	863	556.116	0	0
Os09t0407300-02	2450	2142.49	209.672	3.82539
Os09t0407300-01	2453	2145.49	79.3282	1.44529
Os03t0411600-00	642	336.565	241	27.9899
Os06t0549700-01	3445	3137.49	175	2.18027
Os06t0574100-00	582	278.161	1193	167.648
Os03t0743900-01	1590	1282.49	6204	189.092
Os07t0496200-03	1760	1452.49	1001.04	26.9398
Os07t0496200-01	3188	2880.49	148.124	2.01008
Os07t0496200-02	2115	1807.49	347.835	7.52231
Os02t0819450-00	2326	2018.49	26.2908	0.509134
Os01t0623200-01	2367	2059.49	205	3.89089
Os04t0329200-00	686	380.057	0	0
Os01t0584100-01	842	535.158	85.3662	6.23531
Os01t0159250-00	390	111.612	4	1.40088
Os03t0146000-01	1083	775.485	449	22.6322
Os03t0176800-01	2031	1723.49	28	0.635044
Os04t0454250-00	1038	730.485	0	0
Os05t0481400-01	1359	1051.49	215	7.99261
Os08t0519100-02	1736	1428.49	185	5.06232
Os08t0519100-01	1561	1253.49	0	0
Os06t0710700-01	1593	1285.49	43	1.30754
Os11t0304050-00	1366	1058.49	0	0
Os04t0511700-01	1656	1348.49	348	10.0876
Os02t0225000-01	1285	977.485	196.768	7.86859
Os02t0730500-01	1018	710.485	580	31.91
Os04t0396500-01	1415	1107.49	11	0.388247
Os12t0465800-00	546	243.843	186	29.8165
Os04t0308400-00	689	383.048	0	0
Os11t0295900-01	2031	1723.49	4598	104.283
Os01t0834125-00	1311	1003.49	149.831	5.83638
Os04t0618400-01	462	167.987	4	0.930759
Os08t0421100-00	1492	1184.49	0	0
Os03t0222600-01	1003	695.485	594	33.385
Os11t0114000-00	411	127.031	0	0
Os01t0655400-03	2040	1732.49	528.329	11.9203
Os01t0655400-02	975	667.587	0	0
Os01t0655400-01	4373	4065.49	1148.67	11.0443
Os05t0490000-01	1830	1522.49	1006	25.8284
Os08t0309300-01	1085	777.485	729	36.6512
Os10t0518900-01	1777	1469.49	283	7.52791
Os06t0700750-01	629	323.797	135	16.2973
Os11t0605900-01	3124	2816.49	463.568	6.43368
Os08t0502101-01	1043	735.485	21.0083	1.11653
Os01t0868400-01	3574	3266.49	642.237	7.68543
Os06t0661600-01	531	229.751	779	132.536
Os06t0149133-00	977	669.57	49.6505	2.89855
Os01t0649200-01	541	239.143	71	11.6052
Os01t0687850-00	618	313.109	20.2095	2.52298
Os02t0528550-00	2239	1931.49	14.1373	0.286108
Os07t0419200-01	1110	802.485	325	15.8307
Os01t0668500-01	1447	1139.49	9.52184	0.326637
Os04t0293600-01	503	203.959	12	2.29981
Os11t0284900-01	1774	1466.49	653	17.4056
Os01t0117500-00	1886	1578.49	5	0.123818
Os05t0159000-01	3728	3420.49	1327	15.1648
Os01t0156300-01	837	530.184	52	3.8338
Os02t0533000-00	2015	1707.49	497	11.3777
Os04t0627300-00	630	324.764	2	0.240722
Os03t0750700-01	1568	1260.49	1078	33.4298
Os04t0462300-01	1114	806.485	155	7.51257
Os04t0644750-00	2172	1864.49	450	9.43424
Os10t0467600-01	955	647.653	3584	216.311
Os04t0463700-02	2263	1955.49	39.8063	0.795703
Os04t0463700-01	1477	1169.49	711.194	23.7709
Os06t0716000-01	2193	1885.49	349.287	7.24123
Os06t0716000-02	1054	746.485	282.433	14.7893
Os02t0172850-01	798	491.312	26	2.06856
Os08t0404900-00	861	554.13	5	0.352705
Os02t0154200-01	3502	3194.49	61.669	0.754605
Os03t0212300-01	1373	1065.49	0	0
Os02t0799000-01	1659	1351.49	273	7.89596
Os05t0533700-01	1067	759.485	1260	64.8492
Os09t0517800-01	2041	1733.49	65	1.4657
Os06t0494000-02	962	654.637	5.36724	0.320482
Os06t0494000-01	688	382.048	218.633	22.3692
Os05t0535100-01	2092	1784.49	387	8.47718
Os09t0440851-01	2991	2683.49	9.65318	0.140613
Os02t0188400-01	590	285.926	182	24.8812
Os07t0154900-01	529	227.891	2	0.343049
Os07t0681250-00	652	346.411	0	0
Os12t0406200-01	1118	810.485	4306	207.674
Os10t0372800-01	1733	1425.49	1069	29.3135
Os09t0507200-01	1201	893.485	53	2.31869
Os02t0269000-01	1305	997.485	423	16.5763
Os03t0803600-01	736	429.712	250	22.7413
Os01t0858900-01	1617	1309.49	212	6.32832
Os08t0300901-01	1135	827.485	296	13.9825
Os02t0734300-01	1063	755.485	484	25.0422
Os01t0308200-02	1821	1513.49	24.0294	0.620608
Os01t0308200-01	3534	3226.49	11.0876	0.134326
Os11t0694500-01	2329	2021.49	21.7295	0.420177
Os09t0570500-01	1699	1391.49	729	20.4787
Os09t0493500-01	2231	1923.49	69.1157	1.40456
Os09t0493500-02	2835	2527.49	41.8843	0.647763
Os06t0185700-01	2974	2666.49	73.775	1.08149
Os02t0768200-02	1523	1215.49	57.2034	1.83961
Os02t0768200-01	1134	826.485	385.797	18.2464
Os05t0147400-02	984	676.52	2320.02	134.049
Os05t0147400-01	1897	1589.49	2560.98	62.98
Os09t0559200-01	1481	1173.49	41	1.36571
Os04t0609600-01	1584	1276.49	818	25.049
Os12t0146500-01	1176	868.485	33.557	1.51034
Os08t0398400-01	1320	1012.49	991.835	38.2916
Os11t0255200-01	548	245.743	0	0
Os07t0599300-01	680	374.095	0	0
Os07t0501700-01	964	656.637	0	0
Os04t0603100-01	2339	2031.49	125.19	2.40886
Os08t0438501-00	979	671.554	31.0662	1.80826
Os11t0679900-01	1906	1598.49	155	3.79032
Os06t0229200-01	3126	2818.49	1804	25.0192
Os07t0509200-01	1532	1224.49	535	17.0787
Os04t0453300-00	525	224.179	0	0
Os07t0689950-00	3018	2710.49	271	3.90819
Os04t0152975-00	1693	1385.49	0	0
Os04t0554200-01	1759	1451.49	3.30308	0.0889528
Os04t0554200-02	1014	706.485	3.69692	0.204546
Os02t0820700-03	1013	705.485	257.323	14.2575
Os02t0820700-01	989	681.52	270.617	15.5213
Os02t0820700-02	1014	706.485	462.061	25.5652
Os09t0500600-01	3082	2774.49	419	5.90317
Os11t0206850-00	460	166.31	2	0.470074
Os01t0678100-01	3049	2741.49	2	0.0285166
Os05t0382400-01	1711	1403.49	0	0
Os08t0529901-00	1167	859.485	0	0
Os05t0501200-00	1571	1263.49	0	0
Os08t0496200-00	2231	1923.49	42.0217	0.853962
Os12t0197200-01	5679	5371.49	724	5.26863
Os12t0197200-02	1215	907.485	0	0
Os05t0283200-01	1056	748.485	0	0
Os06t0671900-01	1798	1490.49	8088.06	212.114
Os01t0919400-01	3255	2947.49	615	8.15599
Os11t0212300-00	984	676.52	39	2.2534
Os10t0336300-00	1812	1504.49	4	0.103926
Os07t0590500-00	591	286.912	0	0
Os02t0697200-01	1373	1065.49	805	29.5326
Os03t0796301-00	491	193.278	17	3.43811
Os06t0564800-01	981	673.537	76.9863	4.46792
Os05t0155601-01	2614	2306.49	6970	118.123
Os03t0673000-00	231	33.1816	0	0
Os12t0111900-00	402	120.255	8	2.6004
Os09t0515500-01	2722	2414.49	941	15.2342
Os02t0608700-01	1942	1634.49	1008	24.1064
Os03t0808950-00	2335	2027.49	0	0
Os07t0232200-01	1183	875.485	525	23.4403
Os01t0627933-00	1731	1423.49	27.1793	0.746344
Os09t0274100-01	691	385.029	82.4822	8.37376
Os01t0546900-01	1305	997.485	157	6.15243
Os03t0374900-00	993	685.503	1	0.0570222
Os11t0549695-01	1072	764.485	179	9.15245
Os01t0902200-01	2476	2168.49	377	6.79576
Os08t0246550-00	748	441.581	0	0
Os05t0508300-01	1984	1676.49	1482	34.5543
Os04t0435500-02	2123	1815.49	7.65421	0.164801
Os04t0435500-01	1332	1024.49	175.346	6.69026
Os05t0180600-02	3063	2755.49	531.907	7.54555
Os05t0180600-01	1456	1148.49	10.0931	0.343522
Os05t0459000-01	2416	2108.49	268	4.96841
Os11t0242800-01	1185	877.485	204	9.08748
Os04t0545300-00	882	574.989	0	0
Os03t0650000-01	1257	949.485	0	0
Os03t0650000-02	1140	832.485	0	0
Os02t0118950-00	2758	2450.49	0	0
Os07t0679000-01	2675	2367.49	732.661	12.0968
Os08t0530600-01	2313	2005.49	351.251	6.84624
Os06t0590800-00	1523	1215.49	0	0
Os10t0340600-01	2769	2461.49	0	0
Os10t0518100-01	1979	1671.49	1097	25.6541
Os03t0816400-02	2162	1854.49	495	10.4336
Os02t0672100-01	2634	2326.49	21	0.352836
Os09t0443000-00	1440	1132.49	3	0.103548
Os11t0671600-00	6337	6029.49	0	0
Os08t0528100-00	2766	2458.49	0	0
Os05t0542500-01	1276	968.485	132.38	5.34299
Os05t0542500-02	968	660.637	2076.62	122.871
Os12t0462700-00	410	126.271	0	0
Os01t0871600-01	1875	1567.49	99	2.4688
Os12t0108933-00	1803	1495.49	0	0
Os05t0437050-00	384	107.484	122	44.3679
Os01t0773200-01	2898	2590.49	88.3923	1.33379
Os01t0773200-02	2703	2395.49	300.608	4.90524
Os02t0594166-01	1660	1352.49	7	0.202311
Os05t0347000-01	910	602.87	898	58.2245
Os07t0440900-01	3684	3376.49	48	0.555686
Os05t0559000-02	1191	883.485	0	0
Os05t0559000-01	2297	1989.49	0	0
Os07t0159800-02	566	262.89	175.279	26.062
Os07t0159800-01	661	355.305	1918.72	211.088
Os02t0132200-00	2046	1738.49	297	6.67788
Os06t0142600-01	2283	1975.49	422	8.35011
Os08t0433050-00	242	36.2839	0	0
Os02t0824350-00	478	181.812	6.91445	1.48659
Os02t0807300-01	879	571.989	51	3.48527
Os10t0391801-01	993	685.503	0	0
Os07t0281351-00	487	189.734	0	0
Os10t0515900-01	1871	1563.49	0	0
Os10t0533000-01	3675	3367.49	1090	12.6524
Os04t0321500-01	438	148.166	0	0
Os01t0978400-01	1175	867.485	193	8.69658
Os01t0718500-01	507	207.605	48	9.03767
Os10t0195175-00	970	662.604	60.3273	3.55888
Os10t0364900-01	528	226.949	427	73.5451
Os03t0604700-01	1892	1584.49	232.84	5.74411
Os08t0455900-00	531	229.751	88	14.972
Os03t0625900-01	2145	1837.49	832	17.6992
Os11t0102800-01	4125	3817.49	2.15788	0.0220955
Os01t0223200-01	1406	1098.49	53	1.88597
Os02t0787250-01	1734	1426.49	200.941	5.50623
Os10t0102200-00	996	688.503	7	0.397416
Os10t0523700-01	1699	1391.49	1676	47.0813
Os12t0196300-01	1608	1300.49	3	0.0901715
Os05t0548900-01	2042	1734.49	208	4.68755
Os04t0117500-00	1323	1015.49	0	0
Os06t0714951-00	1537	1229.49	24.0792	0.765546
Os12t0130100-01	2547	2239.49	43	0.75054
Os01t0886700-01	715	408.879	5	0.478
Os07t0605900-00	349	84.5016	0	0
Os05t0144800-01	2709	2401.49	606	9.86384
Os06t0178400-01	679	373.095	582.277	61.0048
Os03t0278200-01	2497	2189.49	1157.16	20.6588
Os03t0278200-02	1892	1584.49	1000.83	24.6904
Os07t0682250-00	1073	765.485	24	1.22554
Os03t0304100-01	718	411.838	0	0
Os06t0538000-01	2164	1856.49	3326	70.03
Os01t0235100-01	957	649.653	67	4.03132
Os03t0764125-00	267	44.7381	0	0
Os12t0611700-01	663	357.278	1445	158.094
Os02t0226300-00	1074	766.485	412	21.011
Os07t0533900-00	627	321.838	0	0
Os04t0668900-01	1578	1270.49	851	26.1826
Os11t0661800-01	1768	1460.49	102	2.72996
Os06t0204800-00	1139	831.485	0	0
Os04t0462600-01	1020	712.485	304	16.6783
Os07t0626100-01	863	556.116	937	65.8609
Os01t0649900-01	1421	1113.49	1.57461	0.0552768
Os03t0821950-00	577	273.384	162.681	23.2604
Os05t0436900-01	1692	1384.49	188.959	5.33498
Os08t0468801-01	1811	1503.49	31.3315	0.814584
Os03t0338700-00	1802	1494.49	16.4884	0.43126
Os02t0668350-00	234	33.9027	0	0
Os07t0471100-01	1832	1524.49	472.912	12.1258
Os06t0132000-00	829	522.21	0	0
Os06t0725000-01	999	691.485	1560	88.185
Os04t0169500-01	720	413.828	91.738	8.66528
Os09t0242600-01	923	615.809	171	10.8543
Os06t0602500-01	2723	2415.49	375	6.06848
Os05t0419050-00	538	236.33	5.16009	0.853476
Os02t0496100-01	1711	1403.49	202	5.62596
Os06t0346201-00	627	321.838	423	51.3756
Os10t0558125-00	870	563.074	0	0
Os03t0101800-02	1003	695.485	44.8133	2.51868
Os03t0101800-01	1048	740.485	1209.19	63.8308
Os05t0393400-03	1609	1301.49	59.2437	1.77933
Os05t0393400-02	1532	1224.49	267.694	8.54553
Os05t0393400-01	1442	1134.49	21.0619	0.725693
Os08t0523850-00	1148	840.485	0	0
Os02t0119000-00	1104	796.485	0	0
Os01t0618900-02	949	641.669	147.516	8.98628
Os01t0618900-01	1151	843.485	1639.48	75.9772
Os04t0571200-01	1262	954.485	434	17.7735
Os06t0729800-01	237	34.7526	26	29.2442
Os04t0139100-00	2299	1991.49	3	0.058884
Os06t0206401-00	676	370.132	76.4922	8.07818
Os07t0172900-01	2951	2643.49	325.221	4.809
Os07t0172900-02	1137	829.485	177.779	8.3777
Os12t0235650-01	2903	2595.49	33	0.496991
Os04t0635800-01	1014	706.485	1805.47	99.8941
Os04t0635800-03	1546	1238.49	318.532	10.0535
Os02t0802700-02	1624	1316.49	211.943	6.29299
Os02t0802700-01	1678	1370.49	6.31099	0.180002
Os02t0802700-03	2192	1884.49	155.746	3.23056
Os07t0504500-00	1089	781.485	12	0.600225
Os03t0622700-00	1422	1114.49	360	12.6265
Os03t0160200-01	1600	1292.49	28.8856	0.873594
Os03t0160200-02	2305	1997.49	4559.11	89.2175
Os08t0469200-00	497	198.535	0	0
Os03t0275400-01	1650	1342.49	343.745	10.0088
Os04t0552000-00	795	488.325	4555.72	364.671
Os10t0158700-01	1577	1269.49	56	1.7243
Os04t0559800-01	3798	3490.49	904	10.1236
Os11t0262200-00	1335	1027.49	3	0.11413
Os05t0100750-00	2001	1693.49	171.591	3.96065
Os06t0264366-00	768	461.445	4.07102	0.344855
Os05t0121850-01	1443	1135.49	279.017	9.60512
Os11t0681400-00	1829	1521.49	0	0
Os07t0554650-00	1235	927.485	0	0
Os12t0132000-01	927	619.763	346	21.8225
Os07t0633800-01	613	308.21	968	122.767
Os01t0195000-01	2367	2059.49	41	0.778177
Os05t0148400-01	832	525.197	2	0.148854
Os02t0435200-01	1030	722.485	311	16.8261
Os01t0115566-00	756	449.536	0	0
Os06t0235000-00	1305	997.485	1	0.0391874
Os01t0975800-01	627	321.838	1	0.121455
Os06t0319366-00	225	31.5458	0	0
Os05t0553700-01	1250	942.485	2602	107.916
Os07t0175300-01	2673	2365.49	35	0.578364
Os07t0417766-01	3316	3008.49	168.681	2.19165
Os03t0348500-00	510	210.337	31	5.76102
Os03t0320400-01	2277	1969.49	20	0.396945
Os12t0130800-00	2567	2259.49	4	0.0691996
Os11t0261600-01	1280	972.485	17	0.683312
Os06t0567433-00	1010	702.485	4.47833	0.249191
Os07t0501600-00	419	133.083	0	0
Os01t0749200-01	1033	725.485	481	25.9161
Os07t0517100-01	800	493.312	15.7804	1.2504
Os07t0517100-03	872	565.06	6.88457	0.476251
Os07t0517100-02	786	479.398	53.3351	4.34881
Os08t0535050-02	1794	1486.49	274.956	7.23029
Os08t0535050-01	1613	1305.49	100.002	2.99425
Os10t0328600-01	2420	2112.49	31.8074	0.588556
Os03t0610650-01	1412	1104.49	2531	89.5747
Os02t0658651-00	343	80.8599	0.627686	0.303433
Os09t0506700-00	1659	1351.49	92	2.66091
Os11t0483900-01	1127	819.485	160.144	7.63878
Os04t0460350-00	635	329.715	188	22.2881
Os06t0130500-01	726	419.776	576	53.6363
Os11t0579600-01	1293	985.485	151.532	6.01047
Os06t0703000-01	1487	1179.49	1	0.0331406
Os02t0221600-00	1153	845.485	344	15.904
Os07t0607300-01	3024	2716.49	1636.26	23.545
Os07t0607300-02	2774	2466.49	15.7359	0.249382
Os06t0653200-01	1202	894.485	82	3.58339
Os08t0238200-02	1024	716.485	20	1.09113
Os08t0238200-01	1060	752.485	0	0
Os06t0487900-01	2229	1921.49	676.015	13.7522
Os06t0487900-02	4278	3970.49	301.985	2.973
Os08t0195650-00	870	563.074	0	0
Os09t0423200-00	3282	2974.49	127	1.66896
Os06t0700700-01	1753	1445.49	79.7126	2.15559
Os06t0700700-02	3204	2896.49	1462.01	19.7302
Os03t0828300-01	1713	1405.49	0	0
Os06t0195800-01	828	521.21	6	0.449978
Os07t0274800-02	2382	2074.49	406.978	7.66857
Os07t0274800-01	2346	2038.49	276.022	5.29284
Os12t0171500-01	1090	782.485	22	1.09901
Os01t0705200-01	1006	698.485	13465	753.533
Os08t0441600-01	1040	732.485	27	1.44085
Os08t0401100-01	2302	1994.49	242	4.74283
Os02t0119200-01	1966	1658.49	158.608	3.73823
Os02t0719100-01	2597	2289.49	245	4.18294
Os01t0696100-00	1218	910.485	0	0
Os05t0468100-01	1724	1416.49	63	1.73853
Os05t0176400-01	1788	1480.49	144	3.802
Os10t0142900-01	2004	1696.49	5	0.115206
Os11t0201441-00	1185	877.485	1	0.0445465
Os12t0617100-01	2209	1901.49	359	7.37997
Os06t0638100-01	1206	898.485	491.114	21.3661
Os06t0638100-02	728	421.776	79.886	7.40359
Os06t0140700-01	1391	1083.49	1925	69.4482
Os02t0257500-01	1351	1043.49	0	0
Os01t0846400-01	3419	3111.49	26	0.326632
Os11t0202000-02	996	688.503	14.8921	0.845481
Os11t0202000-01	1806	1498.49	321	8.37348
Os03t0311300-02	6153	5845.49	38.8915	0.260069
Os03t0311300-03	3698	3390.49	186.607	2.15139
Os03t0311300-01	1134	826.485	152.501	7.21259
Os06t0153200-02	2152	1844.49	86.2239	1.82728
Os06t0153200-01	2218	1910.49	47.7761	0.977508
Os08t0191900-01	2020	1712.49	415	9.47272
Os04t0448550-00	1331	1023.49	5.81127	0.221944
Os05t0478200-01	1716	1408.49	543	15.0696
Os06t0667500-01	450	158.099	640	158.236
Os01t0859500-01	1897	1589.49	416.173	10.2346
Os03t0304800-01	627	321.838	45	5.46549
Os09t0562750-00	2041	1733.49	0	0
Os01t0528000-01	802	495.312	28.0164	2.21099
Os01t0654450-00	480	183.607	6.30574	1.34246
Os08t0406600-01	1393	1085.49	0	0
Os11t0270201-00	773	466.445	0	0
Os09t0499450-00	1798	1490.49	0	0
Os12t0540000-01	1915	1607.49	10	0.243168
Os10t0463900-00	385	108.169	85	30.7163
Os11t0195650-00	1468	1160.49	0	0
Os06t0142650-00	1386	1078.49	0	0
Os04t0569500-00	2121	1813.49	0	0
Os04t0682300-03	2031	1723.49	33.2346	0.753765
Os04t0682300-01	1232	924.485	623.49	26.3623
Os04t0682300-02	1189	881.485	368.275	16.3309
Os12t0503300-00	1245	937.485	24.8223	1.03498
Os09t0473600-00	821	514.223	60	4.56092
Os09t0425900-01	2274	1966.49	325.515	6.47044
Os09t0425900-02	1216	908.485	2974.48	127.981
Os12t0188500-01	1697	1389.49	55	1.54726
Os07t0136400-01	1327	1019.49	128	4.90775
Os06t0181800-00	1174	866.485	106	4.78187
Os02t0110600-03	2276	1968.49	18.2164	0.361729
Os02t0110600-01	1913	1605.49	20.8846	0.508478
Os02t0110600-02	1940	1632.49	81.899	1.96102
Os01t0301000-01	1978	1670.49	1059	24.7803
Os11t0136800-02	1349	1041.49	107.714	4.04272
Os11t0136800-01	1346	1038.49	48.0855	1.80995
Os08t0546400-01	2140	1832.49	800	17.0649
Os09t0536350-00	713	406.89	2	0.192135
Os03t0314450-00	1443	1135.49	0	0
Os02t0749700-01	2076	1768.49	0	0
Os12t0632000-01	815	508.287	51694	3975.43
Os09t0443700-01	611	306.272	0	0
Os10t0513200-01	2295	1987.49	460	9.04706
Os10t0559650-00	2961	2653.49	476.425	7.01828
Os03t0437200-01	1097	789.485	569	28.1723
Os01t0269950-00	1375	1067.49	1.71242	0.0627049
Os12t0498700-01	1583	1275.49	216	6.6196
Os04t0389901-01	7460	7152.49	21.2891	0.116346
Os05t0565000-01	965	657.637	6676.34	396.831
Os04t0395900-01	2060	1752.49	538	12
Os04t0472100-01	650	344.445	0	0
Os08t0553250-00	799	492.312	0	0
Os12t0577600-01	2741	2433.49	52	0.835272
Os04t0432200-00	1224	916.485	447	19.0649
Os01t0109366-00	505	205.796	0	0
Os12t0269200-01	696	390.009	0	0
Os04t0458250-00	2454	2146.49	0	0
Os06t0271350-00	1543	1235.49	0	0
Os02t0667500-02	1790	1482.49	6.61949	0.174537
Os02t0667500-01	1366	1058.49	40.3805	1.49122
Os03t0793900-00	645	339.54	0	0
Os04t0514600-00	2903	2595.49	434	6.53619
Os01t0706100-01	2036	1728.49	240	5.42749
Os07t0224132-01	3477	3169.49	1	0.0123329
Os01t0622400-00	405	122.437	11.6016	3.70389
Os11t0251400-04	1207	899.485	0.000866539	3.76572e-005
Os11t0251400-01	1661	1353.49	171.386	4.94966
Os11t0251400-03	1271	963.485	1970.02	79.9244
Os11t0251400-02	2585	2277.49	2791.59	47.9126
Os04t0558400-01	1685	1377.49	666.233	18.9057
Os04t0558400-02	1374	1066.49	199.767	7.32187
Os01t0925400-01	902	594.93	1593	104.665
Os03t0139500-01	1431	1123.49	1	0.0347925
Os06t0707733-00	4437	4129.49	46	0.435427
Os06t0611200-00	2346	2038.49	136	2.60786
Os11t0168500-00	1997	1689.49	29	0.670961
Os08t0421700-01	1237	929.485	98	4.12133
Os06t0236900-01	406	123.226	281	89.1366
Os07t0542400-02	1495	1187.49	160.543	5.28467
Os07t0542400-01	1974	1666.49	129.457	3.03652
Os03t0606466-01	2263	1955.49	2.40277	0.0480298
Os01t0232100-01	1057	749.485	0	0
Os01t0612500-01	1200	892.485	64	2.80306
Os06t0713000-01	1380	1072.49	143	5.21192
Os11t0482500-02	2424	2116.49	0	0
Os11t0482500-01	3399	3091.49	207	2.61732
Os07t0421300-01	3130	2822.49	802	11.107
Os02t0798800-00	846	539.158	48	3.48
Os03t0685500-01	788	481.385	6452	523.908
Os04t0225700-00	900	592.93	0	0
Os04t0295000-01	845	538.158	67	4.86652
Os02t0570800-00	1434	1126.49	0	0
Os03t0324700-01	1868	1560.49	407	10.195
Os04t0259150-00	351	85.725	104	47.4219
Os12t0171600-01	803	496.312	201	15.8305
Os02t0597800-01	2408	2100.49	380	7.07159
Os01t0225600-01	636	330.69	9.64866	1.14051
Os08t0137350-00	1098	790.485	0	0
Os02t0496500-01	3896	3588.49	400	4.35715
Os06t0669200-01	686	380.057	29.5624	3.0405
Os02t0137000-01	3442	3134.49	1162	14.4908
Os03t0819600-02	834	527.197	122.504	9.08306
Os03t0819600-01	877	570.017	106.496	7.30292
Os06t0255100-01	1385	1077.49	169	6.13096
Os08t0116900-01	1478	1170.49	638	21.3063
Os09t0260000-01	1517	1209.49	156	5.0417
Os07t0463800-00	921	613.855	5	0.318388
Os04t0632400-03	3574	3266.49	0	0
Os04t0632400-02	4082	3774.49	398.553	4.12745
Os04t0632400-04	3452	3144.49	6.96163	0.0865396
Os04t0632400-01	2248	1940.49	19.8958	0.400778
Os12t0105150-00	893	585.96	1	0.0667092
Os12t0559400-01	3606	3298.49	0	0
Os10t0501500-01	1334	1026.49	1338	50.9515
Os01t0289600-00	1263	955.485	198	8.10018
Os03t0595200-00	563	260.022	309	46.4517
Os09t0363950-00	588	283.998	0	0
Os10t0144800-00	1236	928.485	0	0
Os10t0178800-01	3068	2760.49	0	0
Os09t0506900-01	2245	1937.49	248.533	5.01416
Os09t0506900-02	1328	1020.49	190.467	7.2957
Os08t0125450-00	2189	1881.49	1	0.0207756
Os02t0754100-01	3872	3564.49	658	7.21577
Os09t0549600-00	627	321.838	46	5.58695
Os04t0267250-01	643	337.557	63	7.29537
Os07t0542800-00	741	434.669	2	0.179856
Os11t0104400-01	1658	1350.49	406.927	11.7782
Os07t0545300-01	822	515.223	1348	102.27
Os02t0159850-00	259	41.8817	0	0
Os11t0158200-00	1162	854.485	0	0
Os01t0788900-02	1902	1594.49	66.6646	1.63429
Os01t0788900-01	2359	2051.49	67.3354	1.28301
Os11t0546750-00	762	455.514	101.217	8.68574
Os10t0439862-00	1423	1115.49	0	0
Os04t0209450-00	380	104.692	2.2491	0.839743
Os09t0380000-01	2064	1756.49	565.169	12.5773
Os09t0380000-02	1514	1206.49	378.831	12.2737
Os02t0297200-01	2454	2146.49	1	0.0182107
Os11t0602800-01	2131	1823.49	1504	32.2403
Os10t0496900-02	1765	1457.49	26.461	0.709668
Os10t0496900-01	2943	2635.49	7.53899	0.111817
Os03t0328900-02	2556	2248.49	1047.39	18.2084
Os03t0328900-01	3229	2921.49	1158.61	15.502
Os05t0460700-01	734	427.723	235	21.4763
Os01t0676200-01	998	690.503	54	3.0569
Os01t0676200-02	960	652.637	0	0
Os11t0202200-01	1612	1304.49	136.559	4.09199
Os05t0401000-01	1356	1048.49	454	16.9257
Os01t0645200-03	1616	1308.49	759.207	22.6801
Os01t0645200-02	1884	1576.49	1072.04	26.5811
Os01t0645200-01	1282	974.485	12.7554	0.511649
Os03t0376800-01	2120	1812.49	719.924	15.5262
Os03t0376800-05	1545	1237.49	684.143	21.6103
Os03t0376800-04	2970	2662.49	544.87	7.99943
Os03t0376800-03	2833	2525.49	164.956	2.55315
Os03t0376800-02	3151	2843.49	19.1074	0.262667
Os04t0542200-01	2537	2229.49	304	5.32994
Os05t0328901-00	623	317.982	0	0
Os02t0549700-02	1182	874.485	104.114	4.65382
Os02t0549700-01	1543	1235.49	456.886	14.4552
Os06t0597600-01	1534	1226.49	58.053	1.85019
Os03t0687400-00	747	440.603	0	0
Os06t0692700-01	2672	2364.49	125	2.06646
Os03t0253600-01	2042	1734.49	79.1923	1.7847
Os03t0253600-02	1209	901.485	9.84039	0.426685
Os01t0522800-00	1167	859.485	2	0.0909588
Os03t0773450-00	1514	1206.49	15.7775	0.511175
Os07t0656700-01	979	671.554	2	0.116413
Os01t0662800-00	741	434.669	104	9.35251
Os02t0559925-00	1035	727.485	3.36467	0.180789
Os10t0341700-02	2385	2077.49	258.392	4.86178
Os10t0341700-03	1719	1411.49	136.569	3.78207
Os10t0341700-04	1188	880.485	259.329	11.5129
Os10t0341700-01	2658	2350.49	120.659	2.00657
Os08t0481400-01	1409	1101.49	261	9.26222
Os07t0690400-02	1534	1226.49	0	0
Os07t0690400-01	1897	1589.49	1055	25.9447
Os01t0853800-04	1243	935.485	0	0
Os01t0853800-01	1319	1011.49	803	31.032
Os03t0622200-01	1469	1161.49	19.89	0.669381
Os02t0196100-01	976	668.57	0	0
Os05t0389900-01	660	354.314	64	7.06066
Os01t0379101-01	667	361.224	43.4844	4.70555
Os11t0700100-01	2136	1828.49	0	0
Os01t0654300-01	610	305.295	486	62.2257
Os03t0591700-01	3556	3248.49	318.87	3.83695
Os09t0126600-01	1086	778.485	107	5.37263
Os10t0423700-00	1328	1020.49	0	0
Os07t0130450-00	1918	1610.49	0	0
Os10t0141500-00	1479	1171.49	10.335	0.344846
Os02t0565000-01	1690	1382.49	908	25.6731
Os02t0241650-00	1013	705.485	3.21815	0.178308
Os01t0180850-00	2545	2237.49	1.27107	0.0222056
Os03t0826200-01	583	279.14	29	4.06096
Os06t0297800-01	4207	3899.49	113.506	1.1378
Os06t0297800-02	1601	1293.49	164.494	4.97097
Os02t0730100-00	444	153.08	11	2.80885
Os05t0341600-01	1168	860.485	176	7.99508
Os02t0756100-01	1170	862.485	460	20.8478
Os07t0557400-01	1556	1248.49	14	0.438327
Os03t0393350-00	225	31.5458	0	0
Os09t0415800-01	1929	1621.49	405	9.76327
Os05t0293600-01	5482	5174.49	50.5754	0.382055
