target_id	length	eff_length	est_counts	tpm
Os10t0450000-02	1190	897.851	78.2324	3.64621
Os10t0450000-01	1415	1122.85	87.7676	3.27093
Os05t0199100-01	1268	975.851	392	16.8098
Os04t0196600-01	1765	1472.85	37	1.05124
Os04t0336801-00	1743	1450.85	1.51315	0.0436434
Os11t0187100-00	2844	2551.85	0	0
Os10t0568800-01	2288	1995.85	6.09235	0.127737
Os05t0510100-01	877	585.337	55	3.93202
Os01t0978000-02	1404	1111.85	5.81254	0.218765
Os01t0978000-01	1450	1157.85	400.126	14.4612
Os01t0978000-03	882	590.337	96.0618	6.80942
Os10t0560400-01	1258	965.851	35	1.51641
Os03t0673400-01	529	243.024	1290	222.126
Os10t0568100-01	1548	1255.85	56	1.86599
Os01t0153625-00	714	423.071	0	0
Os06t0531751-00	603	313.685	1.28382	0.171266
Os05t0531500-01	2265	1972.85	283.34	6.00998
Os05t0531500-02	795	503.693	43.6599	3.62724
Os02t0730900-00	1511	1218.85	164	5.63057
Os02t0775400-02	3775	3482.85	839.964	10.0922
Os02t0775400-01	3315	3022.85	687.036	9.51091
Os03t0336400-01	1044	751.851	21	1.16882
Os05t0277350-00	489	206.281	5	1.01431
Os01t0225300-01	2431	2138.85	187	3.65865
Os10t0415800-02	1241	948.851	16.1656	0.712941
Os10t0415800-01	2724	2431.85	50.8344	0.874742
Os01t0907300-02	2353	2060.85	644.502	13.0869
Os01t0907300-01	1447	1154.85	19.498	0.70652
Os11t0147150-00	813	521.654	302	24.2261
Os07t0477500-01	3041	2748.85	1705.55	25.9641
Os04t0641400-03	924	632.182	95.299	6.3082
Os04t0641400-02	1113	820.851	1162.19	59.2479
Os04t0641400-01	479	197.224	143.038	30.3495
Os07t0503300-02	1686	1393.85	185.689	5.57481
Os07t0503300-01	1709	1416.85	394.454	11.6501
Os01t0526200-01	1661	1368.85	729	22.2859
Os02t0115950-00	1419	1126.85	5.80094	0.215423
Os02t0117400-01	1622	1329.85	1578	49.655
Os08t0162066-01	4232	3939.85	4	0.0424854
Os05t0543100-01	1898	1605.85	498	12.9773
Os04t0656100-01	3558	3265.85	12293.1	157.516
Os04t0656100-04	2062	1769.85	11368.2	268.79
Os04t0656100-03	2443	2150.85	2155.75	41.9419
Os12t0267900-01	3224	2931.85	284.162	4.05586
Os11t0614900-01	1586	1293.85	402	13.0017
Os12t0581950-00	1769	1476.85	5.39872	0.152973
Os08t0130100-01	863	571.381	2	0.146475
Os03t0163150-00	2405	2112.85	3.05585	0.0605232
Os04t0547900-01	1751	1458.85	142	4.07321
Os04t0402250-01	3634	3341.85	1.13359	0.0141948
Os09t0437400-00	598	308.787	10	1.35519
Os03t0666200-01	1902	1609.85	968	25.1622
Os11t0530650-00	874	582.366	1	0.0718561
Os06t0125200-01	1002	709.851	6478	381.885
Os01t0287700-01	1630	1337.85	204	6.3809
Os02t0541500-00	647	356.907	0	0
Os03t0757950-00	1447	1154.85	792.508	28.7169
Os01t0859400-03	4512	4219.85	88.6384	0.87899
Os01t0859400-02	1311	1018.85	435.696	17.895
Os01t0859400-01	3762	3469.85	34.2156	0.412642
Os02t0826200-01	1193	900.851	229	10.6376
Os11t0179500-00	576	287.59	0	0
Os02t0171100-02	675	384.435	145.518	15.84
Os02t0171100-01	1668	1375.85	1844.5	56.1005
Os12t0270200-01	3241	2948.85	511	7.25149
Os03t0268250-00	2450	2157.85	16.8503	0.326773
Os10t0103800-01	1618	1325.85	362	11.4254
Os03t0105600-01	1696	1403.85	4696.61	139.998
Os08t0520600-00	708	417.134	9	0.902873
Os03t0178000-01	1651	1358.85	58783.1	1810.26
Os03t0178000-02	2156	1863.85	0	0
Os06t0716200-01	1139	846.851	0	0
Os07t0446800-01	1626	1333.85	1	0.0313727
Os04t0377600-01	1559	1266.85	224	7.39915
Os11t0660400-01	4210	3917.85	453.969	4.84884
Os11t0660400-02	1798	1505.85	519.195	14.428
Os01t0608400-00	1546	1253.85	12	0.400493
Os01t0931000-00	459	179.39	29	6.76485
Os04t0278000-01	2038	1745.85	781	18.7199
Os09t0553700-01	1337	1044.85	641	25.6722
Os09t0499400-01	2025	1732.85	179	4.32266
Os11t0284300-00	948	656.07	0	0
Os05t0420800-01	2061	1768.85	95.7908	2.26617
Os01t0359400-03	4593	4300.85	12.7455	0.124012
Os01t0359400-02	3902	3609.85	5.47977	0.0635232
Os01t0359400-01	2452	2159.85	1.77471	0.0343844
Os04t0677600-00	757	465.838	88	7.9051
Os03t0220200-00	1511	1218.85	142.858	4.90471
Os05t0149400-01	1314	1021.85	0	0
Os10t0456950-00	1193	900.851	20	0.929044
Os11t0129600-01	1243	950.851	44.7327	1.96867
Os04t0499300-01	2906	2613.85	2957.44	47.3472
Os04t0499300-02	1712	1419.85	1706.86	50.3055
Os03t0403600-01	1542	1249.85	0	0
Os10t0131750-00	301	62.8606	0	0
Os07t0583200-01	2058	1765.85	618	14.6452
Os01t0107000-01	1764	1471.85	122.287	3.47678
Os01t0107000-02	1545	1252.85	309.713	10.3447
Os01t0871900-00	1335	1042.85	1	0.040127
Os03t0797600-02	1212	919.851	0	0
Os03t0797600-01	1173	880.851	284	13.492
Os12t0173400-01	1383	1090.85	1002	38.4381
Os06t0665800-01	3505	3212.85	1717	22.3635
Os06t0665800-02	3283	2990.85	0	0
Os07t0267200-01	1713	1420.85	484.956	14.2828
Os04t0128400-00	1455	1162.85	0	0
Os04t0228600-00	1143	850.851	26	1.27873
Os03t0817000-01	1630	1337.85	378.662	11.8441
Os12t0435000-00	1338	1045.85	235	9.4028
Os02t0259100-02	2584	2291.85	2857.2	52.1691
Os02t0259100-01	2369	2076.85	21.8043	0.439335
Os08t0136500-01	1199	906.851	1177.15	54.3193
Os12t0118700-01	2235	1942.85	148.316	3.19453
Os08t0138100-00	588	299.169	115	16.0857
Os06t0711100-02	2369	2076.85	23.5138	0.473781
Os06t0711100-01	1525	1232.85	722.486	24.5233
Os02t0161500-00	1686	1393.85	38	1.14084
Os01t0647800-01	1312	1019.85	129.317	5.30612
Os11t0707800-01	1263	970.851	1170	50.4304
Os10t0130000-00	2256	1963.85	0	0
Os03t0815100-01	1293	1000.85	6832	285.652
Os03t0732100-01	3268	2975.85	6	0.0843722
Os04t0688600-01	2254	1961.85	2	0.0426603
Os01t0635200-01	512	227.266	3	0.552391
Os11t0529550-00	972	679.903	0	0
Os12t0267100-00	342	87.4589	0	0
Os07t0248350-00	433	157.165	0	0
Os02t0194400-02	4372	4079.85	110.15	1.1298
Os02t0194400-01	1520	1227.85	2.84973	0.0971221
Os11t0258500-00	2913	2620.85	15.3032	0.244342
Os02t0204300-01	1454	1161.85	2012	72.4664
Os01t0824700-01	2036	1743.85	454	10.8945
Os07t0679100-00	630	340.063	0	0
Os02t0149800-01	1550	1257.85	2560	85.1668
Os02t0593550-00	556	268.541	0	0
Os08t0298700-01	1750	1457.85	0	0
Os03t0157800-03	283	53.6063	0	0
Os03t0157800-01	2761	2468.85	59.0683	1.0012
Os03t0157800-02	2583	2290.85	190.932	3.48771
Os04t0257500-01	878	586.337	0	0
Os04t0219800-01	480	198.163	0	0
Os05t0131500-00	1962	1669.85	0	0
Os05t0147550-00	1787	1494.85	45.3372	1.26916
Os12t0633700-00	1523	1230.85	21	0.713959
Os05t0591600-01	1127	834.851	492	24.6613
Os04t0340550-01	1831	1538.85	0	0
Os09t0509500-00	2139	1846.85	63	1.42747
Os01t0319400-01	1887	1594.85	1	0.0262385
Os02t0122600-00	816	524.628	26	2.07387
Os07t0571900-01	1606	1313.85	1352	43.0616
Os02t0271000-01	2457	2164.85	0	0
Os01t0965300-00	489	206.281	7	1.42004
Os02t0179950-00	2838	2545.85	611.493	10.0512
Os07t0185900-01	620	330.298	718	90.9657
Os09t0327050-00	665	374.568	0	0
Os01t0795100-00	2211	1918.85	0	0
Os01t0210400-01	1500	1207.85	0	0
Os01t0872500-02	1656	1363.85	167.412	5.13664
Os01t0872500-03	2072	1779.85	164.57	3.86926
Os01t0872500-01	1906	1613.85	107.38	2.78432
Os04t0475500-01	1124	831.851	151	7.5961
Os06t0684900-00	1595	1302.85	1	0.0321192
Os05t0372866-01	515	230.02	23	4.18428
Os08t0486400-00	595	305.887	0	0
Os01t0209566-00	1186	893.851	2.52556	0.118236
Os01t0249800-00	600	310.755	86	11.5808
Os01t0725400-01	913	621.261	350	23.5751
Os09t0520800-01	1576	1283.85	9	0.293351
Os05t0318700-02	2943	2650.85	112.369	1.77386
Os05t0318700-01	3292	2999.85	326.631	4.55636
Os09t0507400-01	2137	1844.85	41	0.929998
Os05t0528050-00	1735	1442.85	18.9848	0.550611
Os02t0814700-01	697	406.257	6830	703.525
Os05t0551650-01	1676	1383.85	13.1188	0.396703
Os03t0797300-01	668	377.53	13	1.44096
Os07t0160300-01	1462	1169.85	86	3.07629
Os01t0265900-00	961	668.954	487	30.4644
Os06t0723650-00	831	539.561	26.904	2.08658
Os01t0909500-03	2712	2419.85	185.463	3.20721
Os01t0909500-02	4915	4622.85	523.537	4.73912
Os06t0731750-00	905	613.292	98.1869	6.69955
Os09t0341901-00	930	638.151	1.01772	0.0667367
Os03t0128100-01	2219	1926.85	335.713	7.29086
Os03t0128100-02	1991	1698.85	13.2874	0.327299
Os06t0695700-01	2298	2005.85	5	0.104311
Os01t0564532-01	1580	1287.85	0	0
Os04t0283800-01	1458	1165.85	4	0.143574
Os05t0113100-01	810	518.654	39	3.14664
Os03t0176700-00	696	405.267	282	29.1184
Os04t0195400-00	2978	2685.85	0	0
Os11t0157400-01	2550	2257.85	636	11.7875
Os04t0680800-01	1214	921.851	49	2.22431
Os10t0521100-01	761	469.826	467	41.5948
Os09t0370300-01	1057	764.851	3	0.164136
Os08t0526100-01	1955	1662.85	1887.76	47.5066
Os03t0699100-01	767	475.803	50	4.39747
Os04t0599000-02	2639	2346.85	196.45	3.50288
Os04t0599000-01	3700	3407.85	99.5504	1.22242
Os06t0203700-00	774	482.779	25.4079	2.20232
Os02t0696500-02	706	415.144	93.3342	9.40809
Os02t0696500-01	1393	1100.85	1813.67	68.9427
Os07t0676200-02	3005	2712.85	184.459	2.84533
Os07t0676200-01	1833	1540.85	210.37	5.71323
Os07t0676200-03	1068	775.851	84.1714	4.53989
Os06t0225400-02	939	647.119	87.3474	5.6484
Os06t0225400-01	840	548.493	16.6526	1.27049
Os12t0238000-00	3204	2911.85	266	3.82272
Os03t0120900-01	1780	1487.85	144	4.05007
Os12t0292900-03	2524	2231.85	32.7398	0.613861
Os12t0292900-02	2260	1967.85	5.90909	0.125657
Os12t0292900-01	2011	1718.85	4.3511	0.10593
Os05t0226900-01	1509	1216.85	1	0.0343892
Os04t0689700-01	1464	1171.85	234.135	8.36091
Os10t0163130-01	1371	1078.85	2	0.0775761
Os01t0226500-01	1854	1561.85	548.926	14.7073
Os01t0226500-02	3202	2909.85	53.0741	0.763257
Os01t0916600-01	807	515.667	7363	597.51
Os12t0612625-00	444	166.488	0	0
Os07t0134800-01	2187	1894.85	4992.32	110.252
Os07t0134800-04	1518	1225.85	1113.68	38.0174
Os07t0603100-01	2150	1857.85	4053	91.2904
Os09t0328066-00	1686	1393.85	9	0.2702
Os10t0133000-00	516	230.962	14.3627	2.6023
Os03t0133100-01	696	405.267	80	8.26053
Os01t0659900-01	1980	1687.85	302	7.48742
Os08t0206700-01	1897	1604.85	133	3.46798
Os05t0137400-01	1898	1605.85	3577	93.2123
Os06t0554700-01	1605	1312.85	138	4.39869
Os04t0502900-02	2039	1746.85	469.977	11.2585
Os04t0502900-01	1800	1507.85	1486.02	41.2407
Os02t0202400-01	1663	1370.85	0	0
Os06t0651900-01	850	558.466	0	0
Os11t0207900-00	1204	911.851	0	0
Os08t0541500-01	2882	2589.85	269.685	4.35753
Os01t0896300-01	2823	2530.85	414	6.84531
Os09t0439150-00	853	561.452	67.5777	5.03675
Os06t0704800-00	4320	4027.85	215	2.2337
Os09t0565700-01	1669	1376.85	340.055	10.3353
Os10t0455800-01	1374	1081.85	14	0.541527
Os09t0337500-01	2795	2502.85	691.803	11.5666
Os12t0615500-01	2440	2147.85	1146	22.3275
Os04t0611700-00	2220	1927.85	0	0
Os12t0485000-02	1671	1378.85	355.938	10.8023
Os12t0485000-01	1718	1425.85	49.4682	1.45182
Os08t0491100-01	726	435.006	235	22.6064
Os12t0238900-01	1832	1539.85	215	5.84278
Os03t0454300-02	418	144.769	0	0
Os03t0454300-01	3336	3043.85	15	0.206218
Os01t0143700-00	780	488.767	3	0.25685
Os01t0656300-00	321	74.1159	0	0
Os04t0330900-02	3832	3539.85	110.8	1.30983
Os04t0330900-01	2744	2451.85	87.0462	1.48565
Os04t0330900-03	389	121.618	3.73723	1.28591
Os05t0305000-00	387	120.014	0	0
Os12t0237900-01	3237	2944.85	4	0.0568403
Os01t0597400-00	1332	1039.85	0	0
Os06t0593100-01	1432	1139.85	364	13.3633
Os06t0557100-02	3418	3125.85	66.0236	0.883874
Os06t0557100-01	3972	3679.85	1767.66	20.1015
Os01t0825000-01	1126	833.851	86	4.31588
Os03t0305400-01	1000	707.851	14229	841.185
Os01t0730600-00	710	419.123	32	3.19498
Os01t0152687-00	812	520.654	3	0.241119
Os01t0293200-01	4435	4142.85	458	4.62621
Os03t0358100-01	880	588.337	991	70.4867
Os12t0595900-00	2045	1752.85	0	0
Os05t0152400-01	2960	2667.85	513	8.04665
Os02t0491400-01	2340	2047.85	347	7.09072
Os11t0661400-01	1227	934.851	1623	72.65
Os01t0347000-01	3248	2955.85	27	0.382244
Os04t0683500-03	1666	1373.85	85.1031	2.59218
Os04t0683500-02	2214	1921.85	31.3118	0.681785
Os04t0683500-01	1383	1090.85	44.5851	1.71035
Os02t0461000-01	1021	728.851	0	0
Os01t0805975-01	4117	3824.85	28.8571	0.315716
Os12t0240850-00	312	69.0179	0	0
Os03t0231650-00	1174	881.851	28.6342	1.35878
Os09t0447500-01	1862	1569.85	1	0.0266564
Os06t0176600-01	679	388.406	567.775	61.1716
Os11t0474400-01	1221	928.851	70	3.15363
Os01t0615250-00	1287	994.851	0	0
Os04t0158750-00	955	663.004	0	0
Os01t0901700-01	2732	2439.85	930	15.9507
Os04t0628400-04	3034	2741.85	320.256	4.88779
Os04t0628400-03	2915	2622.85	74.7189	1.19211
Os04t0628400-02	1021	728.851	2.13086	0.122342
Os04t0628400-01	3095	2802.85	644.894	9.62826
Os04t0479800-01	2011	1718.85	312	7.59584
Os06t0619132-00	2271	1978.85	0	0
Os01t0343200-02	912	620.261	65.3423	4.40839
Os01t0343200-01	2226	1933.85	188.658	4.08236
Os08t0165901-00	668	377.53	340	37.6866
Os05t0116500-01	2236	1943.85	353	7.59926
Os03t0760100-00	1508	1215.85	183	6.2984
Os01t0926600-01	1736	1443.85	1260.91	36.5445
Os07t0420700-01	3483	3190.85	3470	45.5074
Os01t0260800-01	850	558.466	25	1.87328
Os11t0127800-01	1051	758.851	0	0
Os11t0127800-02	979	686.886	0	0
Os11t0481150-00	3834	3541.85	60	0.708893
Os01t0936100-01	2568	2275.85	712.938	13.1089
Os01t0936100-02	1256	963.851	302.062	13.1143
Os04t0436800-01	2822	2529.85	437	7.22846
Os08t0129800-02	1652	1359.85	158.3	4.87134
Os08t0129800-01	441	163.936	20167.7	5148.05
Os02t0286700-00	1133	840.851	0	0
Os01t0596425-00	1659	1366.85	10.8925	0.333476
Os05t0397300-03	2278	1985.85	75.5274	1.59154
Os05t0397300-02	1103	810.851	196.473	10.1396
Os06t0244901-00	1420	1127.85	20.2327	0.750692
Os01t0118100-01	2845	2552.85	1414	23.1784
Os11t0227300-01	1781	1488.85	0	0
Os02t0620800-01	2795	2502.85	241	4.02941
Os06t0662600-00	354	95.699	0	0
Os01t0278000-01	1023	730.851	1153	66.0176
Os01t0757200-01	1748	1455.85	736	21.1554
Os08t0206650-00	1758	1465.85	3.20825	0.0915877
Os06t0624000-00	432	156.346	0	0
Os03t0363950-00	1744	1451.85	39	1.12409
Os09t0427551-01	2997	2704.85	0	0
Os04t0588500-01	2376	2083.85	167	3.35358
Os12t0556900-00	1291	998.851	150	6.2842
Os11t0109900-01	1829	1536.85	620.148	16.8858
Os12t0565200-00	837	545.507	110	8.43824
Os08t0521000-01	1199	906.851	3	0.138435
Os08t0500600-01	1787	1494.85	85	2.37947
Os01t0858350-01	1754	1461.85	112	3.20608
Os09t0404300-00	663	372.596	0	0
Os06t0592200-00	721	430.038	4	0.389235
Os03t0771100-01	1367	1074.85	18	0.700783
Os09t0393501-00	856	564.437	0	0
Os02t0458950-00	667	376.54	0	0
Os10t0141700-01	994	701.869	332	19.7944
Os05t0267732-00	579	290.509	42	6.04991
Os04t0196200-01	1591	1298.85	0	0
Os04t0607500-02	2194	1901.85	86	1.89226
Os04t0607500-01	1669	1376.85	0	0
Os03t0233300-01	2590	2297.85	3	0.0546335
Os03t0371600-00	602	312.701	0	0
Os06t0546000-01	1528	1235.85	40.0602	1.35646
Os09t0505200-00	1016	723.851	63	3.64209
Os04t0630700-01	702	411.185	14	1.42479
Os03t0802700-01	2040	1747.85	1665.95	39.8856
Os06t0692600-01	3503	3210.85	2	0.0260657
Os10t0212100-01	2608	2315.85	283	5.1137
Os02t0187600-01	1013	720.851	485.884	28.2063
Os02t0187600-02	998	705.851	133.116	7.89183
Os12t0291400-01	943	651.07	0	0
Os04t0497300-00	566	277.989	1	0.150533
Os12t0618000-01	1560	1267.85	0	0
Os11t0303200-02	1445	1152.85	198.304	7.1981
Os11t0303200-01	3309	3016.85	499.696	6.93125
Os01t0837900-02	1714	1421.85	13	0.382603
Os01t0837900-01	1703	1410.85	1171	34.7324
Os01t0592900-02	3575	3282.85	288.059	3.67189
Os01t0592900-01	3675	3382.85	242.941	3.00523
Os06t0128200-03	382	116.204	36.6586	13.2013
Os06t0128200-01	2197	1904.85	2016.04	44.2891
Os06t0128200-02	1803	1510.85	95.3053	2.6397
Os04t0182200-01	1386	1093.85	1559	59.6413
Os05t0116700-01	3226	2933.85	516	7.35989
Os02t0781300-00	783	491.742	0	0
Os07t0461550-00	444	166.488	0	0
Os12t0450500-01	1193	900.851	255	11.8453
Os01t0727800-01	1306	1013.85	16.8333	0.694792
Os05t0490900-01	889	597.337	34	2.38188
Os02t0160800-01	1578	1285.85	331.741	10.7961
Os01t0973600-02	1500	1207.85	0	0
Os01t0973600-01	1562	1269.85	99	3.26243
Os11t0118400-01	1401	1108.85	80.987	3.05634
Os10t0459900-02	836	544.52	3.35022	0.257466
Os10t0459900-01	1546	1253.85	33.5854	1.12089
Os10t0542266-00	1355	1062.85	12.2558	0.482534
Os04t0204200-01	5687	5394.85	126	0.977351
Os01t0684301-01	3338	3045.85	2.35506	0.0323558
Os02t0554800-01	847	555.466	22	1.65739
Os06t0146800-01	618	328.315	1242	158.304
Os03t0334300-00	753	461.85	26	2.35577
Os01t0663051-00	726	435.006	5	0.480988
Os10t0113723-00	412	139.825	0	0
Os02t0743600-00	618	328.315	0	0
Os07t0492100-01	4056	3763.85	991	11.0179
Os10t0468301-00	1484	1191.85	0	0
Os10t0403200-00	1467	1174.85	0	0
Os02t0565400-02	1637	1344.85	138.864	4.32092
Os02t0565400-01	2092	1799.85	82.1356	1.90965
Os05t0426000-01	1211	918.851	1152	52.4646
Os03t0229100-00	983	690.869	0	0
Os12t0596101-00	434	158.009	0	0
Os05t0290400-01	2613	2320.85	429.227	7.73926
Os10t0558100-00	876	584.352	0	0
Os11t0625400-00	648	357.871	0	0
Os11t0132600-01	2408	2115.85	142.172	2.81182
Os11t0132600-02	1396	1103.85	63.8282	2.4197
Os12t0640950-00	384	117.762	4	1.42139
Os04t0312500-00	1501	1208.85	0	0
Os05t0120300-01	1041	748.851	119	6.64983
Os08t0421000-01	6463	6170.85	2	0.0135626
Os03t0278250-00	2043	1750.85	0	0
Os01t0142500-01	1794	1501.85	567	15.7985
Os03t0292700-01	1494	1201.85	33	1.14901
Os07t0231500-01	1134	841.851	349	17.348
Os02t0766700-01	1827	1534.85	543	14.8045
Os01t0500500-01	2795	2502.85	1103	18.4417
Os01t0177400-01	1113	820.851	1	0.0509794
Os05t0529900-00	1035	742.851	0	0
Os12t0176300-01	616	326.34	43	5.51389
Os02t0606100-00	615	325.389	565	72.6617
Os10t0161700-01	1568	1275.85	123	4.03427
Os01t0955550-01	543	256.204	44.6676	7.29568
Os01t0235300-02	999	706.851	91.6593	5.42635
Os01t0235300-01	1028	735.851	202.993	11.5439
Os01t0738100-00	1452	1159.85	173	6.24171
Os01t0875400-01	1296	1003.85	366	15.2571
Os03t0268600-01	1665	1372.85	41	1.24974
Os02t0325401-01	1106	813.851	253.83	13.0514
Os06t0296100-01	2634	2341.85	149	2.66248
Os01t0963600-01	952	660.037	0	0
Os11t0170200-01	3373	3080.85	941	12.7814
Os04t0572700-01	1944	1651.85	318	8.05593
Os11t0229100-01	1861	1568.85	0	0
Os02t0561500-00	792	500.705	0	0
Os07t0524900-01	1498	1205.85	4	0.138812
Os08t0156066-01	951	659.053	1.2646	0.0802955
Os12t0527700-01	2671	2378.85	355	6.24483
Os03t0285133-00	246	38.1292	0.548956	0.602476
Os09t0364000-01	2123	1830.85	555.428	12.695
Os11t0701200-01	1105	812.851	82	4.22146
Os02t0236800-01	1228	935.851	274	12.2519
Os02t0236800-02	1184	891.851	2.60907e-007	1.2242e-008
Os02t0307000-01	3614	3321.85	1444	18.1906
Os01t0932550-00	997	704.851	21	1.24676
Os05t0231100-00	1460	1167.85	0	0
Os11t0300800-00	495	211.748	0	0
Os07t0143700-01	2146	1853.85	561.718	12.6795
Os02t0669000-01	1452	1159.85	641	23.1268
Os01t0866700-01	563	275.15	645	98.0958
Os02t0759000-01	713	422.113	10	0.991359
Os09t0432700-01	1514	1221.85	13	0.44523
Os01t0647850-01	3031	2738.85	257.701	3.93738
Os10t0544966-00	1751	1458.85	161.938	4.64512
Os05t0376800-01	1086	793.851	0	0
Os01t0195300-00	560	272.288	104	15.9832
Os02t0571100-01	2712	2419.85	18	0.311274
Os05t0342900-01	826	534.575	481	37.6527
Os12t0407200-01	1901	1608.85	22.0136	0.572578
Os03t0100100-01	827	535.575	16	1.25014
Os10t0465800-00	393	124.765	4941	1657.22
Os01t0359800-00	3940	3647.85	180	2.06488
Os01t0302800-01	687	396.338	116	12.2476
Os01t0878550-00	1336	1043.85	1.307	0.0523958
Os11t0515500-01	2988	2695.85	472	7.32665
Os12t0626000-01	1180	887.851	0	0
Os12t0512200-00	215	27.742	0	0
Os07t0284950-00	3061	2768.85	2	0.0302266
Os10t0395100-01	1677	1384.85	0	0
Os04t0606700-01	1095	802.851	187	9.74689
Os06t0234100-02	1661	1368.85	428.619	13.1031
Os06t0234100-01	2497	2204.85	986.381	18.7208
Os01t0718900-01	1292	999.851	210	8.78908
Os07t0639900-01	1133	840.851	714	35.5335
Os02t0733200-01	893	601.337	332.506	23.1388
Os04t0629500-01	2210	1917.85	108.346	2.36405
Os04t0629500-02	823	531.601	1157.65	91.1281
Os12t0610250-01	1296	1003.85	1	0.041686
Os01t0668901-00	2532	2239.85	53.0722	0.991534
Os03t0145300-01	2820	2527.85	152	2.51624
Os02t0722800-02	1316	1023.85	583.561	23.8511
Os02t0722800-01	4485	4192.85	1750.44	17.4702
Os02t0480200-01	2396	2103.85	307.632	6.11893
Os10t0510050-00	1153	860.851	9.26668	0.450459
Os06t0661500-01	830	538.561	596	46.3096
Os04t0339800-00	408	136.712	492	150.598
Os01t0262600-01	2114	1821.85	510	11.7143
Os05t0467900-00	1483	1190.85	7	0.24598
Os02t0694400-01	2802	2509.85	252.063	4.20262
Os02t0694400-02	3655	3362.85	87.9372	1.09427
Os02t0210100-01	6516	6223.85	18.0636	0.121452
Os05t0540900-01	1387	1094.85	171.278	6.54644
Os01t0777101-00	512	227.266	192	35.353
Os01t0737900-01	2853	2560.85	449	7.33705
Os10t0464400-01	1582	1289.85	1082	35.1032
Os04t0585100-01	2169	1876.85	101	2.25191
Os11t0578100-00	3193	2900.85	408.216	5.88876
Os11t0491550-00	332	80.9748	0	0
Os10t0360175-00	1586	1293.85	1.29792	0.0419781
Os03t0227300-01	1976	1683.85	501	12.4507
Os05t0363566-00	1057	764.851	3	0.164136
Os05t0514300-01	1686	1393.85	934.499	28.0557
Os05t0514300-02	1630	1337.85	636.501	19.9091
Os02t0725700-01	1078	785.851	485	25.8262
Os04t0643550-00	2207	1914.85	530.14	11.5855
Os07t0132700-01	1096	803.851	0	0
Os02t0543100-00	1344	1051.85	209	8.31479
Os03t0264700-01	1668	1375.85	550	16.7283
Os02t0744800-01	1097	804.851	0.37493	0.0194937
Os03t0849750-00	1480	1187.85	0	0
Os01t0798900-00	1194	901.851	36	1.67043
Os02t0198400-00	3261	2968.85	501	7.06169
Os01t0691600-02	1688	1395.85	762.137	22.8483
Os01t0691600-01	2909	2616.85	643.863	10.2961
Os03t0223800-00	353	94.9591	0	0
Os06t0127500-01	1159	866.851	522	25.1991
Os06t0268750-00	1714	1421.85	0	0
Os10t0426700-01	1534	1241.85	0	0
Os10t0470801-00	1825	1532.85	5785.45	157.942
Os10t0523000-01	1196	903.851	20.2441	0.937263
Os08t0190250-01	2755	2462.85	4	0.0679644
Os03t0179000-02	2891	2598.85	1030	16.585
Os03t0179000-01	2948	2655.85	0	0
Os12t0601000-00	1839	1546.85	130	3.51685
Os01t0919600-02	1061	768.851	42.0756	2.29006
Os01t0919600-01	2143	1850.85	100.924	2.28184
Os03t0367150-00	624	334.173	26	3.25583
Os02t0824500-01	975	682.886	171	10.4787
Os08t0241800-01	1438	1145.85	15	0.547801
Os03t0424300-00	776	484.767	1	0.0863231
Os09t0458300-01	1946	1653.85	19	0.480747
Os08t0502700-03	1321	1028.85	153.059	6.22539
Os08t0502700-01	1506	1213.85	60.9408	2.10088
Os03t0116800-01	1477	1184.85	1242	43.8649
Os03t0116800-02	1335	1042.85	0	0
Os08t0248900-01	1052	759.851	1398	76.9907
Os01t0889400-01	1463	1170.85	3	0.107221
Os01t0889400-02	1515	1222.85	1	0.0342205
Os01t0912600-01	820	528.615	130	10.2911
Os02t0593500-01	2157	1864.85	56.2318	1.26182
Os02t0593500-02	1929	1636.85	9.53421	0.243745
Os01t0289100-00	519	233.772	3	0.537018
Os02t0527800-00	547	260.002	2	0.321894
Os02t0817400-01	1527	1234.85	1.42029	0.0481307
Os11t0457300-01	1741	1448.85	1	0.0288826
Os01t0954400-01	1268	975.851	2561	109.821
Os03t0370000-01	1535	1242.85	1855	62.4574
Os09t0501200-01	744	452.884	3710.81	342.879
Os08t0165601-00	655	364.744	79	9.06355
Os01t0717301-00	436	159.703	0	0
Os03t0204100-01	3054	2761.85	706	10.697
Os07t0484500-01	1118	825.851	381	19.3056
Os02t0814600-01	1586	1293.85	168	5.43356
Os02t0478600-01	696	405.267	9473	978.15
Os10t0442600-01	872	580.366	1227.68	88.5201
Os10t0442600-02	2882	2589.85	8453.31	136.588
Os08t0387400-01	1838	1545.85	15	0.406053
Os07t0573200-00	712	421.113	206	20.4705
Os03t0150600-01	1831	1538.85	2002.91	54.4659
Os03t0150600-02	1817	1524.85	246.089	6.75343
Os01t0832450-00	608	318.542	0	0
Os08t0478466-01	1334	1041.85	223	8.95692
Os09t0356300-01	1785	1492.85	62	1.73794
Os03t0453301-01	4856	4563.85	17	0.155875
Os11t0658900-01	1876	1583.85	23	0.607677
Os07t0602050-00	1044	751.851	0	0
Os03t0660000-01	657	366.708	8	0.912914
Os06t0104900-01	1508	1215.85	5	0.172087
Os05t0517800-00	428	153.015	416	113.768
Os12t0152800-03	1575	1282.85	38.2272	1.24697
Os12t0152800-01	2842	2549.85	111.716	1.83342
Os12t0152800-02	1501	1208.85	102.222	3.53861
Os01t0950300-01	861	569.395	207.042	15.2161
Os01t0783700-01	549	261.889	55	8.78829
