target_id	length	eff_length	est_counts	tpm
Os04t0623800-02	994	695.215	3.86863	0.213835
Os10t0541200-01	2396	2097.21	538.006	9.8579
Os10t0143866-00	2019	1720.21	0	0
Os05t0145600-01	1932	1633.21	2100.85	49.4302
Os06t0239600-01	998	699.215	102	5.6057
Os01t0935000-01	1859	1560.21	367	9.03904
Os10t0513900-01	1788	1489.21	2863	73.8762
Os02t0828533-01	1459	1160.21	2	0.0662418
Os02t0831800-01	1473	1174.21	899	29.4207
Os08t0427800-00	291	57.915	7	4.64459
Os04t0533800-00	1192	893.215	7	0.30115
Os09t0485800-01	737	439.257	6	0.524895
Os10t0556500-01	2374	2075.21	25	0.462932
Os06t0166500-01	997	698.215	3801	209.194
Os11t0466966-01	2966	2667.21	30.2256	0.43547
Os11t0466966-02	474	187.417	43.8761	8.99623
Os08t0138900-01	690	392.589	0	0
Os09t0128750-01	678	380.707	3	0.302811
Os04t0398700-00	862	563.781	0	0
Os09t0471600-01	2995	2696.21	17	0.24229
Os03t0643900-01	1281	982.215	104.498	4.08831
Os09t0518400-00	1215	916.215	1	0.0419414
Os01t0610100-01	1029	730.215	1215	63.939
Os01t0872700-01	3761	3462.21	561.323	6.23016
Os01t0872700-03	1274	975.215	903.954	35.6194
Os01t0872700-02	3474	3175.21	1316.72	15.9354
Os06t0135300-01	1048	749.215	534.657	27.4227
Os10t0165300-01	1936	1637.21	0	0
Os05t0196700-01	1367	1068.21	6	0.215841
Os11t0701400-01	1076	777.215	2394	118.365
Os11t0167200-01	1705	1406.21	277	7.56952
Os05t0366800-00	1853	1554.21	0	0
Os03t0237267-00	279	51.8998	0	0
Os04t0679500-00	676	378.72	1.16312	0.118017
Os01t0113350-00	2205	1906.21	12	0.241908
Os11t0307600-02	2736	2437.21	21.4746	0.338588
Os11t0307600-01	1013	714.215	349.525	18.8057
Os07t0577500-01	1708	1409.21	136	3.70853
Os03t0198300-02	2217	1918.21	74.4495	1.49144
Os03t0198300-01	2207	1908.21	237.55	4.78376
Os06t0547500-01	1993	1694.21	0	0
Os08t0299200-01	1047	748.215	415	21.3139
Os12t0171200-01	2061	1762.21	643	14.0214
Os09t0517700-01	1729	1430.21	482	12.9505
Os01t0740350-00	1460	1161.21	8.57412	0.283738
Os04t0430100-01	899	600.604	11230.3	718.526
Os01t0391500-01	2141	1842.21	346	7.21733
Os01t0153800-00	1104	805.215	54	2.57705
Os03t0267800-01	1955	1656.21	17.765	0.412181
Os03t0284500-02	1650	1351.21	1.85949	0.0528822
Os03t0284500-01	1766	1467.21	268.141	7.02278
Os03t0130900-02	1624	1325.21	388.405	11.2626
Os03t0130900-01	2202	1903.21	411.595	8.31041
Os03t0200500-01	1032	733.215	13176	690.546
Os03t0200500-02	942	643.395	0	0
Os07t0195100-02	1084	785.215	417.042	20.4095
Os07t0195100-01	1195	896.215	540.958	23.1949
Os12t0541500-05	404	131.125	1.8824	0.551657
Os12t0541500-04	1368	1069.21	75.8078	2.72452
Os12t0541500-02	3860	3561.21	130.929	1.41279
Os12t0541500-03	1800	1501.21	64.3813	1.648
Os12t0541500-01	2552	2253.21	0	0
Os02t0584900-01	1206	907.215	215	9.10686
Os01t0640000-00	714	416.372	6	0.553746
Os01t0178000-02	2064	1765.21	90.4385	1.96878
Os01t0178000-01	1732	1433.21	715.561	19.1856
Os08t0137900-01	811	512.943	792	59.333
Os02t0133200-01	2307	2008.21	3	0.0574052
Os04t0665600-02	2765	2466.21	15.0173	0.233993
Os04t0665600-01	1957	1658.21	33.9827	0.787512
Os04t0665600-03	2620	2321.21	0	0
Os09t0384601-01	3078	2779.21	0	0
Os04t0464966-01	1707	1408.21	439	11.9794
Os03t0221100-00	1285	986.215	138	5.3771
Os01t0719100-04	1841	1542.21	12536	312.359
Os01t0719100-02	1692	1393.21	805.49	22.2168
Os01t0719100-01	2344	2045.21	3477.75	65.3432
Os01t0719100-03	952	653.373	385.479	22.6715
Os01t0700300-00	1191	892.215	0	0
Os08t0323000-01	1583	1284.21	971	29.0551
Os02t0114100-00	1257	958.215	0	0
Os01t0708201-00	1438	1139.21	25.7078	0.867162
Os05t0181902-00	364	102.219	0	0
Os06t0310200-01	3673	3374.21	1016.08	11.5716
Os07t0283050-00	2066	1767.21	0	0
Os02t0702700-01	1015	716.215	57	3.05824
Os08t0102050-00	144	53.5088	1	0.71815
Os12t0150100-01	672	374.77	6515.62	668.085
Os03t0564600-01	897	598.604	283	18.1672
Os06t0118900-00	869	570.781	0	0
Os03t0733600-01	1254	955.215	302	12.1492
Os11t0631400-00	354	95.4043	0	0
Os10t0562700-01	2708	2409.21	1019	16.2532
Os02t0499000-01	2697	2398.21	154	2.46759
Os03t0773050-00	1552	1253.21	130.983	4.01634
Os12t0127800-01	728	430.301	55	4.91169
Os10t0490400-00	459	174.79	0	0
Os07t0294300-01	490	201.294	0	0
Os12t0533400-00	1328	1029.21	270	10.0809
Os10t0507500-00	829	530.908	330	23.8855
Os02t0155700-00	1829	1530.21	4	0.10045
Os03t0235200-01	2245	1946.21	77	1.52034
Os02t0709000-00	1197	898.215	31	1.32624
Os03t0358800-00	1607	1308.21	0	0
Os10t0540900-01	1563	1264.21	313	9.51402
Os11t0445300-01	2843	2544.21	53	0.800502
Os02t0771400-00	615	318.701	35	4.22012
Os09t0268100-00	2190	1891.21	0	0
Os09t0394900-01	1298	999.215	2029	78.0304
Os04t0515400-00	419	142.527	4	1.07846
Os03t0783100-01	1603	1304.21	35	1.03124
Os02t0585700-00	267	46.6071	0	0
Os09t0400100-01	1084	785.215	0	0
Os11t0156000-01	1641	1342.21	7.37481	0.211139
Os11t0156000-02	1277	978.215	2.62519	0.103126
Os01t0635800-01	2122	1823.21	0	0
Os08t0517500-01	1349	1050.21	1575	57.6292
Os02t0531600-01	1280	981.215	0	0
Os03t0335100-01	1555	1256.21	0	0
Os12t0439700-00	306	65.8578	0	0
Os01t0174300-02	1310	1011.21	31.8443	1.21012
Os01t0174300-01	1401	1102.21	943.156	32.882
Os06t0493700-01	851	552.819	30.0491	2.08876
Os04t0562000-02	1360	1061.21	603.576	21.8559
Os04t0562000-01	1410	1111.21	173.424	5.99724
Os07t0672500-01	952	653.373	23.0992	1.35855
Os07t0672500-02	3669	3370.21	1753.9	19.9981
Os02t0200300-02	1759	1460.21	42.6819	1.12323
Os02t0200300-01	2205	1906.21	2.31807	0.04673
Os01t0937012-00	1152	853.215	14.4025	0.648663
Os12t0153900-00	996	697.215	18	0.992079
Os01t0784600-01	1558	1259.21	81	2.47187
Os06t0716800-02	1435	1136.21	503.887	17.0417
Os06t0716800-01	1520	1221.21	1178.11	37.0711
Os08t0415900-00	648	351.062	0	0
Os12t0542601-01	2331	2032.21	2.3976	0.0453365
Os02t0237801-01	3715	3416.21	1.05072	0.011819
Os03t0145050-01	3464	3165.21	0	0
Os10t0162840-00	1083	784.215	0	0
Os05t0144400-01	3401	3102.21	1545	19.138
Os02t0226200-01	1057	758.215	42	2.12862
Os12t0586600-01	3666	3367.21	1144	13.0556
Os12t0586600-02	2964	2665.21	0	0
Os01t0248800-01	499	209.319	0	0
Os08t0499900-01	2388	2089.21	295	5.42599
Os09t0339800-00	1692	1393.21	1	0.0275818
Os12t0179700-02	2861	2562.21	501.901	7.52736
Os12t0179700-01	1883	1584.21	512.099	12.4217
Os05t0315100-00	2666	2367.21	141	2.28887
Os12t0160650-00	1797	1498.21	0	0
Os06t0319600-01	3642	3343.21	864	9.93093
Os05t0381900-01	1395	1096.21	0	0
Os11t0111900-01	1078	779.215	0	0
Os05t0584200-02	943	644.395	1898.59	113.219
Os05t0584200-01	1125	826.215	145.412	6.76315
Os11t0489250-00	1617	1318.21	15	0.437266
Os05t0345700-01	1394	1095.21	0	0
Os02t0314300-00	1795	1496.21	0	0
Os12t0197900-01	934	635.459	341	20.6209
Os02t0230300-01	377	111.301	59	20.37
Os12t0516700-01	817	518.926	897.89	66.4902
Os02t0672200-02	2043	1744.21	2396.38	52.7954
Os02t0672200-01	3748	3449.21	1725.62	19.2249
Os09t0456800-01	1565	1266.21	1200	36.4179
Os02t0603800-01	2494	2195.21	633.217	11.0845
Os09t0460700-01	1059	760.215	1	0.050548
Os01t0184800-01	1067	768.215	700.635	35.0469
Os08t0123833-00	1895	1596.21	0	0
Os05t0388400-01	2446	2147.21	304.955	5.45759
Os09t0544800-01	2365	2066.21	1158.24	21.5409
Os09t0446000-01	612	315.786	348	42.3474
Os07t0572000-01	1344	1045.21	684	25.1473
Os01t0974400-01	1693	1394.21	166	4.57529
Os07t0696000-01	2284	1985.21	93	1.80018
Os04t0104350-00	879	580.704	0	0
Os07t0642400-00	2400	2101.21	674	12.3262
Os08t0484800-00	1397	1098.21	87	3.04419
Os11t0588400-02	1022	723.215	21.347	1.13425
Os11t0588400-01	3330	3031.21	97.653	1.23797
Os06t0715300-01	2066	1767.21	14	0.304424
Os06t0275500-01	3207	2908.21	959.89	12.6834
Os03t0437500-01	504	213.83	0.5	0.0898548
Os02t0165500-01	1735	1436.21	244	6.52846
Os06t0149900-01	1347	1048.21	961	35.2301
Os01t0763200-01	1610	1311.21	1	0.0293067
Os03t0732000-02	347	90.8258	0	0
Os03t0732000-01	1449	1150.21	0	0
Os04t0676100-01	791	493.011	84	6.54732
Os01t0259900-00	792	494.011	247.435	19.2471
Os08t0149850-00	612	315.786	0	0
Os12t0191200-01	1047	748.215	597.471	30.6854
Os04t0590650-00	505	214.742	1	0.178947
Os03t0754900-02	1649	1350.21	256.728	7.30651
Os03t0754900-01	3810	3511.21	28.2724	0.309418
Os01t0119000-02	1685	1386.21	122.148	3.38606
Os01t0119000-01	1791	1492.21	154.852	3.98774
Os03t0624300-01	533	240.308	0	0
Os06t0671150-00	1079	780.215	313	15.416
Os01t0783900-00	1026	727.215	28	1.47957
Os01t0729950-00	1999	1700.21	5.71041	0.129064
Os08t0242900-01	1556	1257.21	958	29.2817
Os02t0684800-01	2379	2080.21	136	2.5123
Os04t0306400-01	1179	880.215	9651	421.332
Os04t0668700-02	1260	961.215	1088.35	43.5099
Os04t0668700-01	2464	2165.21	2125.65	37.7252
Os04t0447900-00	761	463.091	124	10.2895
Os02t0738300-01	1137	838.215	387.654	17.7717
Os12t0458100-01	1825	1526.21	0	0
Os03t0206900-01	1052	753.215	290.395	14.8153
Os04t0395700-00	986	687.238	1184	66.2041
Os10t0372300-00	300	62.7201	0	0
Os10t0457600-01	1809	1510.21	3146	80.0498
Os05t0175800-00	1467	1168.21	75	2.46706
Os07t0164700-01	1932	1633.21	125.797	2.95982
Os07t0164700-02	2222	1923.21	510.107	10.1924
Os08t0161950-00	1227	928.215	0	0
Os10t0422700-01	1626	1327.21	2	0.0579068
Os02t0615500-01	3375	3076.21	0	0
Os02t0615500-02	2700	2401.21	0	0
Os03t0667100-01	2800	2501.21	179.272	2.75424
Os03t0667100-03	1550	1251.21	12.7199	0.390653
Os03t0667100-02	3745	3446.21	7.5002	0.0836316
Os04t0538166-00	423	145.657	55	14.5101
Os06t0635300-00	1167	868.215	0	0
Os04t0610900-01	2786	2487.21	1157.27	17.8797
Os02t0832500-01	1291	992.215	2193	84.9324
Os10t0426300-00	1281	982.215	0	0
Os06t0339800-00	444	162.269	399	94.4884
Os01t0928700-00	1494	1195.21	23	0.739473
Os07t0690300-02	499	209.319	43.444	7.97556
Os07t0690300-01	3464	3165.21	1008.56	12.2444
Os03t0165800-01	1207	908.215	19	0.803906
Os11t0267400-01	3223	2924.21	2	0.0262822
Os01t0714600-01	1013	714.215	1522	81.8891
Os10t0171500-01	953	654.373	71.7165	4.21148
Os10t0171500-02	1543	1244.21	748.283	23.1106
Os01t0674500-03	1124	825.215	111.186	5.17756
Os01t0674500-02	1376	1077.21	646.529	23.0635
Os01t0674500-01	1471	1172.21	323.285	10.5979
Os01t0828200-00	797	498.994	0	0
Os02t0785000-01	1294	995.215	9	0.347509
Os10t0488100-02	1556	1257.21	0	0
Os10t0488100-01	919	620.522	1009	62.4848
Os05t0351500-01	1235	936.215	274	11.2465
Os03t0751600-02	1014	715.215	0	0
Os03t0751600-01	1132	833.215	602	27.7639
Os06t0604600-01	724	426.33	270	24.3365
Os01t0588900-01	1190	891.215	945.875	40.7842
Os01t0588900-02	857	558.8	2.12496	0.146128
Os03t0137700-01	1763	1464.21	111.767	2.93324
Os07t0527300-00	465	179.872	0	0
Os11t0707000-02	1711	1412.21	30	0.816321
Os11t0707000-03	1470	1171.21	0	0
Os11t0707000-01	1681	1382.21	0	0
Os11t0707000-04	184	19.464	0	0
Os03t0806300-00	1847	1548.21	3	0.0744613
Os02t0287900-01	1427	1128.21	1	0.0340603
Os11t0171300-01	1492	1193.21	21	0.676303
Os03t0786800-01	611	314.818	912	111.321
Os07t0457300-01	2400	2101.21	267	4.88294
Os03t0715600-01	1222	923.215	7	0.291364
Os07t0638000-01	1537	1238.21	159	4.93448
Os12t0126100-01	1089	790.215	6	0.291774
Os06t0140300-01	3240	2941.21	115	1.50249
Os08t0162250-00	378	112.025	4	1.3721
Os09t0550600-00	2535	2236.21	0	0
Os02t0728700-01	1745	1446.21	809	21.4959
Os08t0436200-01	1457	1158.21	1	0.0331781
Os09t0457600-00	1317	1018.21	0	0
Os02t0144200-00	1077	778.215	12	0.592546
Os07t0180300-01	2419	2120.21	116	2.10242
Os03t0823900-00	1910	1611.21	76	1.81259
Os06t0300000-01	1393	1094.21	1	0.0351187
Os03t0410300-01	1042	743.215	426.324	22.0428
Os03t0410300-02	917	618.543	16.2544	1.00982
Os01t0101850-00	1555	1256.21	0	0
Os08t0440100-01	859	560.8	2004	137.319
Os11t0654100-01	3246	2947.21	102.427	1.3355
Os11t0228800-00	1527	1228.21	0	0
Os07t0140232-00	630	333.373	18.692	2.1546
Os11t0130400-01	1248	949.215	145	5.87008
Os03t0195100-01	1323	1024.21	1	0.0375188
Os11t0118600-01	2030	1731.21	240.86	5.3463
Os03t0806600-01	887	588.704	82	5.35251
Os08t0521800-02	1015	716.215	6	0.32192
Os08t0521800-01	1075	776.215	0	0
Os03t0629450-00	757	459.122	0	0
Os08t0282100-00	1638	1339.21	0	0
Os01t0252150-00	927	628.48	6.1272	0.374637
Os07t0145800-00	399	127.278	0	0
Os02t0519401-00	574	279.104	0	0
Os08t0242700-01	1779	1480.21	294.97	7.65761
Os08t0242700-02	420	143.319	42.0303	11.2693
Os01t0248000-01	891	592.684	39	2.52861
Os05t0561800-01	2167	1868.21	337	6.93176
Os09t0361700-02	672	374.77	11.095	1.13763
Os09t0361700-01	707	409.427	352.381	33.0732
Os09t0361700-03	1204	905.215	23.5241	0.998623
Os11t0218000-01	1821	1522.21	633	15.9797
Os08t0371608-00	1727	1428.21	1	0.0269059
Os09t0454300-01	1613	1314.21	217	6.34503
Os01t0610500-01	1212	913.215	531.229	22.3537
Os01t0610500-02	913	614.563	307.771	19.2443
Os02t0518400-01	2854	2555.21	232	3.489
Os06t0595566-00	1737	1438.21	0	0
Os07t0496600-00	720	422.33	109.581	9.97065
Os07t0185100-01	1413	1114.21	0	0
Os12t0138600-01	1163	864.215	0	0
Os08t0428300-01	3657	3358.21	57	0.652239
Os01t0575801-00	508	217.429	0	0
Os01t0875000-01	1208	909.215	254.584	10.7598
Os05t0404600-01	912	613.563	457	28.6218
Os11t0109616-00	1833	1534.21	56.389	1.41237
Os08t0537800-01	1242	943.215	1370	55.8149
Os06t0233800-01	1599	1300.21	15	0.443319
Os08t0241600-01	1608	1309.21	1060	31.1125
Os01t0219200-01	1397	1098.21	16	0.559852
Os08t0120301-00	2036	1737.21	700.117	15.4866
Os04t0131500-01	4963	4664.21	16.15	0.133056
Os05t0109825-00	716	418.344	262.782	24.1381
Os01t0338150-01	2912	2613.21	523.507	7.69817
Os03t0252900-00	391	121.342	0	0
Os12t0188700-01	766	468.075	0	0
Os12t0188700-02	938	639.416	224.763	13.5077
Os04t0665000-01	531	238.439	402	64.7872
Os07t0595700-01	1120	821.215	108	5.05368
Os07t0612200-00	837	538.837	81	5.77655
Os02t0830801-01	2734	2435.21	33	0.520735
Os03t0294032-01	2452	2153.21	84	1.49911
Os12t0562477-00	2211	1912.21	52.2666	1.05034
Os06t0492300-01	758	460.122	44	3.67469
Os05t0312201-01	4324	4025.21	60.3195	0.575849
Os01t0781700-01	3873	3574.21	44.7005	0.480587
Os03t0160300-00	285	54.7284	0	0
Os01t0604150-00	1788	1489.21	0	0
Os01t0608000-01	1706	1407.21	50.593	1.38156
Os05t0457000-01	2016	1717.21	60.5507	1.35499
Os03t0346200-01	861	562.8	3	0.204837
Os08t0399300-00	2619	2320.21	59	0.977157
Os11t0706200-01	1782	1483.21	74.0249	1.91785
Os02t0146500-01	2668	2369.21	226.87	3.6797
Os02t0146500-02	1824	1525.21	13.7418	0.346221
Os12t0596501-00	1530	1231.21	210.842	6.58057
Os11t0207300-00	1293	994.215	108	4.1743
Os09t0246700-01	1433	1134.21	58.2294	1.97282
Os11t0242600-00	1356	1057.21	1	0.0363477
Os07t0137000-01	2651	2352.21	621	10.1451
Os01t0681900-01	7040	6741.21	4648	26.4953
Os08t0119900-01	1071	772.215	2.71746	0.135228
Os01t0553400-01	1815	1516.21	191	4.84075
Os03t0695700-01	1234	935.215	617	25.3521
Os11t0527500-00	677	379.72	0	0
Os05t0193600-01	1271	972.215	113	4.46639
Os09t0448150-00	258	43.168	0	0
Os06t0157125-00	861	562.8	20.6917	1.41281
Os05t0559800-00	519	227.345	14	2.36637
Os04t0180500-00	1490	1191.21	0	0
Os03t0638000-00	711	413.4	10	0.929544
Os06t0689600-01	1734	1435.21	237	6.34559
Os02t0749800-02	966	667.328	4.57698	0.26356
Os02t0749800-01	1447	1148.21	19.423	0.650031
Os02t0293575-00	614	317.722	1.00557	0.121621
Os06t0233101-00	394	123.546	10.6525	3.31332
Os12t0624050-00	1384	1085.21	1.10739	0.0392127
Os05t0302700-01	1558	1259.21	10603	323.571
Os06t0273400-01	1510	1211.21	24.7042	0.783772
Os02t0195000-01	1735	1436.21	365.974	9.79199
Os02t0195000-02	1649	1350.21	14.0265	0.399195
Os02t0307050-01	3050	2751.21	0	0
Os08t0482700-01	910	611.563	2722.28	171.053
Os08t0482700-02	1392	1093.21	361.725	12.7149
Os03t0107400-01	3122	2823.21	69	0.939173
Os04t0488300-01	2725	2426.21	41	0.649374
Os02t0184650-00	1477	1178.21	63.321	2.06521
Os08t0116800-01	1100	801.215	149.225	7.15703
Os11t0526000-01	503	212.911	60.9411	10.999
Os02t0637000-01	826	527.908	101	7.35196
Os03t0306900-01	980	681.238	176	9.92783
Os03t0306900-02	666	368.82	0	0
Os08t0519900-00	789	491.011	16	1.25219
Os09t0440600-00	324	76.415	21	10.5604
Os01t0276800-05	904	605.584	449.458	28.5204
Os01t0276800-02	660	362.881	0	0
Os01t0276800-03	1076	777.215	140.785	6.96076
Os01t0276800-04	902	603.604	142.561	9.07586
Os01t0276800-01	2339	2040.21	1164.2	21.9276
Os11t0140800-01	1400	1101.21	99.8263	3.48348
Os01t0587000-01	1555	1256.21	2629.7	80.4419
Os05t0243100-01	1483	1184.21	176	5.71114
Os12t0268000-01	1904	1605.21	1967.96	47.1111
Os05t0182100-01	1459	1160.21	313.23	10.3745
Os06t0648200-02	965	666.328	18.0184	1.03912
Os06t0648200-03	529	236.504	4.99532	0.811643
Os06t0648200-04	4208	3909.21	84.8939	0.834502
Os06t0648200-01	2528	2229.21	43.4459	0.748924
Os06t0648200-05	1335	1036.21	67.4997	2.50318
Os08t0553800-03	3495	3196.21	19.0335	0.228835
Os08t0553800-02	1415	1116.21	24.6806	0.849666
Os08t0553800-05	1432	1133.21	28.1799	0.955582
Os08t0553800-01	1314	1015.21	35.106	1.32881
Os04t0629300-01	1953	1654.21	0	0
Os04t0629300-02	3800	3501.21	387	4.24749
Os01t0545100-01	709	411.427	0	0
Os02t0114150-01	2082	1783.21	1	0.0215495
Os01t0136500-00	744	446.213	53	4.5643
Os04t0693300-00	417	140.941	12.737	3.47272
Os02t0797400-01	2596	2297.21	1073	17.9489
Os04t0606400-01	2275	1976.21	749.884	14.5814
Os04t0606400-02	1798	1499.21	451.116	11.5628
Os11t0606200-01	2357	2058.21	596	11.1275
Os06t0243801-00	1186	887.215	0	0
Os06t0138200-01	2218	1919.21	561.693	11.2465
Os06t0138200-02	1050	751.215	1.30739	0.066878
Os12t0599800-01	956	657.373	208	12.1588
Os05t0512400-01	1664	1365.21	1141	32.1163
Os05t0591450-00	877	578.723	0	0
Os12t0101901-00	410	135.681	0	0
Os07t0626700-01	1289	990.215	15	0.582106
Os03t0638200-02	2108	1809.21	220.587	4.68523
Os03t0638200-01	920	621.522	3.04205	0.188084
Os04t0136200-00	1842	1543.21	0	0
Os01t0580500-01	1183	884.215	263	11.4298
Os09t0255300-00	1353	1054.21	0	0
Os03t0747600-02	2841	2542.21	488	7.37646
Os03t0747600-01	1624	1325.21	53	1.53684
Os11t0424400-01	1340	1041.21	0	0
Os03t0379500-01	989	690.238	333.617	18.5733
Os06t0729150-00	1004	705.215	8.84344	0.481881
Os11t0287100-00	626	329.417	41.193	4.80527
Os06t0270200-01	2319	2020.21	48	0.913028
Os03t0157600-00	699	401.509	12	1.14849
Os07t0596200-01	670	372.808	16	1.64921
Os09t0451133-00	1114	815.215	0	0
Os05t0467300-01	1092	793.215	1361	65.9338
Os04t0379600-01	1847	1548.21	562	13.9491
Os02t0608200-01	1782	1483.21	882	22.851
Os02t0561900-00	990	691.238	62.6594	3.48336
Os07t0558200-02	1694	1395.21	113.063	3.11402
Os07t0558200-01	1464	1165.21	51.9366	1.71281
Os05t0498700-01	1543	1244.21	2675	82.6169
Os10t0507600-01	1119	820.215	465	21.7854
Os04t0636100-01	2375	2076.21	690	12.7708
Os08t0527700-00	1167	868.215	1	0.0442602
Os11t0112000-01	613	316.733	6020.51	730.433
Os01t0204000-01	2210	1911.21	326.266	6.55998
Os01t0204000-02	2637	2338.21	3.73417	0.0613692
Os03t0601000-01	1703	1404.21	234	6.40358
Os01t0246400-01	942	643.395	179	10.6909
Os01t0829500-00	221	30.4642	0	0
Os01t0332700-00	462	177.327	0	0
Os03t0608600-01	1522	1223.21	92	2.89018
Os02t0628600-01	2342	2043.21	2943	55.3499
Os07t0271550-00	916	617.543	1	0.0622262
Os01t0731800-01	963	664.328	22.9094	1.32517
Os01t0731800-02	3048	2749.21	66.0906	0.923786
Os07t0501900-01	1717	1418.21	0	0
Os07t0501900-03	1349	1050.21	393.369	14.3934
Os07t0501900-02	2209	1910.21	1007.63	20.2703
Os03t0656500-01	2355	2056.21	624	11.6616
Os01t0606050-00	532	239.382	216	34.6739
Os04t0555500-01	2081	1782.21	984	21.2166
Os01t0705100-00	675	377.72	7	0.712146
Os01t0874100-02	3102	2803.21	10.6967	0.146634
Os01t0874100-03	2000	1701.21	195.303	4.41155
Os01t0874100-01	1776	1477.21	0	0
Os01t0738800-01	280	52.3466	351	257.667
Os05t0370200-01	1128	829.215	36	1.66831
Os02t0173100-04	1499	1200.21	600.192	19.2164
Os02t0173100-02	2184	1885.21	484.806	9.88206
Os02t0173100-03	2093	1794.21	264.844	5.67226
Os02t0173100-01	2400	2101.21	393.159	7.19015
Os10t0179000-00	860	561.8	0	0
Os01t0643600-01	1155	856.215	2163	97.0765
Os07t0249200-01	1123	824.215	433	20.1878
Os07t0249200-02	1047	748.215	0	0
Os10t0417600-01	1590	1291.21	2875	85.5618
Os07t0269800-00	1794	1495.21	5	0.128501
Os04t0480300-01	2136	1837.21	575	12.0268
Os02t0766600-01	956	657.373	752	43.9589
Os05t0362600-00	363	101.494	0	0
Os03t0297800-01	1651	1352.21	152.864	4.34411
Os10t0454300-01	834	535.837	119	8.53404
Os10t0542100-01	651	354.038	1097	119.069
Os04t0449450-00	1778	1479.21	0	0
Os03t0395300-01	2791	2492.21	67	1.03307
Os06t0308000-01	1914	1615.21	145	3.44967
Os01t0783000-01	390	120.609	0	0
Os04t0393950-00	234	34.5081	0	0
Os01t0175100-01	887	588.704	517	33.7469
Os02t0702300-01	3300	3001.21	0	0
Os01t0136450-00	693	395.563	11	1.06861
Os07t0597000-01	995	696.215	7023	387.632
Os01t0103700-01	3481	3182.21	177	2.13739
Os12t0552600-01	1296	997.215	0	0
Os08t0338600-01	904	605.584	249	15.8003
Os12t0634600-01	612	315.786	0	0
Os02t0749100-01	787	489.027	29	2.2788
Os01t0622901-01	681	383.707	43.2888	4.33527
Os05t0290000-00	985	686.238	0	0
Os08t0248300-01	1263	964.215	0	0
Os11t0434000-01	874	575.743	108.326	7.23009
Os11t0434000-02	826	527.908	22.6743	1.6505
Os04t0303250-01	2943	2644.21	129	1.87471
Os12t0263200-01	1182	883.215	0	0
Os12t0543600-00	1361	1062.21	0	0
Os08t0408500-01	1651	1352.21	4240	120.493
Os08t0270500-02	2156	1857.21	78.8476	1.63142
Os08t0270500-01	1748	1449.21	57.1524	1.51545
Os11t0272800-01	383	115.472	409	136.109
Os04t0479900-01	988	689.238	81	4.51602
Os06t0674400-00	439	158.092	0	0
Os01t0604100-01	2856	2557.21	22.7243	0.341479
Os06t0132801-01	1443	1144.21	45	1.51128
Os01t0972000-01	1278	979.215	376	14.7554
Os10t0110800-01	2197	1898.21	0	0
Os10t0110800-02	1104	805.215	0	0
Os02t0759400-01	1733	1434.21	78	2.08988
Os05t0511800-00	1020	721.215	25	1.33204
Os11t0578225-00	555	261.044	0	0
Os01t0940000-01	2327	2028.21	361	6.83965
Os11t0146950-00	1135	836.215	178	8.1798
Os12t0144600-01	2771	2472.21	2509	38.9991
Os11t0114600-02	4333	4034.21	11.7518	0.11194
Os11t0114600-01	3141	2842.21	127.536	1.72431
Os12t0616900-01	1415	1116.21	744	25.6133
Os03t0367900-02	1164	865.215	3081.71	136.87
Os03t0367900-01	1112	813.215	1998.29	94.4263
Os10t0561400-02	1353	1054.21	929.582	33.8844
Os10t0561400-03	1303	1004.21	34.5008	1.32021
Os10t0561400-01	1469	1170.21	18.9168	0.621188
Os10t0549100-01	1208	909.215	0	0
Os01t0139900-01	717	419.344	64	5.86476
Os07t0147700-01	1366	1067.21	41	1.47629
Os03t0729600-01	999	700.215	11	0.603673
Os08t0520850-00	345	89.5177	35	15.0245
Os01t0360200-03	2978	2679.21	282.753	4.05546
Os01t0360200-01	3195	2896.21	169.354	2.24701
Os05t0528101-00	912	613.563	1.12961	0.0707475
Os03t0284900-04	1540	1241.21	40.5744	1.25616
Os03t0284900-02	2815	2516.21	0	0
Os03t0284900-03	1972	1673.21	0	0
Os03t0284900-01	3022	2723.21	40.4256	0.570446
Os11t0638900-01	1080	781.215	1063	52.2882
Os02t0689700-01	978	679.283	210	11.8798
Os02t0689700-02	496	206.686	0	0
Os06t0570900-00	1778	1479.21	11	0.28576
Os03t0271300-01	1870	1571.21	66	1.61417
Os08t0191250-00	530	237.48	77.1422	12.4826
Os08t0440200-01	3098	2799.21	219	3.00641
Os11t0474450-01	3045	2746.21	55.1876	0.772231
Os06t0228825-00	1402	1103.21	0	0
Os11t0446000-01	2133	1834.21	26.5434	0.556091
Os11t0446000-02	1898	1599.21	442.457	10.6317
Os06t0145700-01	1200	901.215	2	0.085279
Os06t0612550-00	342	87.4837	0	0
Os03t0277600-01	1133	834.215	1177	54.2174
Os01t0817650-00	874	575.743	44.3685	2.96133
Os03t0102400-01	2043	1744.21	762.232	16.793
Os12t0579450-00	943	644.395	1	0.0596333
Os09t0547300-01	4051	3752.21	291.341	2.98369
Os09t0547300-02	2879	2580.21	845.659	12.5945
Os12t0118800-01	3264	2965.21	2102.1	27.2419
Os12t0126800-01	2506	2207.21	642	11.1771
Os02t0713500-00	1475	1176.21	0	0
Os04t0461800-01	2748	2449.21	10	0.156897
Os08t0503600-01	2693	2394.21	19.1503	0.307363
