target_id	length	eff_length	est_counts	tpm
Os02t0728401-01	1309	1011.8	244.925	9.54782
Os06t0255900-01	3597	3299.8	316	3.77715
Os01t0265200-01	1954	1656.8	374	8.90361
Os06t0118600-01	1514	1216.8	24	0.777959
Os12t0257600-00	2048	1750.8	0	0
Os02t0453400-00	837	540.369	0	0
Os02t0623932-00	588	293.916	0	0
Os03t0851700-01	1359	1061.8	56	2.08023
Os04t0465800-01	1668	1370.8	24.6506	0.70928
Os04t0465800-02	1137	839.797	43.3494	2.03598
Os11t0130200-01	1025	727.797	0	0
Os06t0669800-01	1224	926.797	620	26.3858
Os02t0159300-00	402	128.648	1	0.306593
Os03t0126000-01	1602	1304.8	1150	34.7631
Os06t0148600-01	1617	1319.8	225	6.72418
Os01t0934300-03	2588	2290.8	189.54	3.26346
Os01t0934300-02	3054	2756.8	191.371	2.73801
Os01t0934300-01	3884	3586.8	164.259	1.80629
Os01t0934300-04	1484	1186.8	183.83	6.10948
Os08t0338700-01	1442	1144.8	1231	42.4125
Os09t0498800-01	1717	1419.8	791	21.9743
Os05t0548700-00	936	638.998	29	1.79004
Os02t0646200-01	1198	900.797	1185	51.8866
Os05t0386700-01	2219	1921.8	0.68407	0.0140397
Os05t0386700-02	3796	3498.8	11.9495	0.134708
Os02t0470000-01	3108	2810.8	40	0.561299
Os08t0436000-02	1216	918.797	221.129	9.49272
Os08t0436000-01	1813	1515.8	804.871	20.9435
Os02t0558600-01	2360	2062.8	118	2.25626
Os09t0536400-01	1626	1328.8	1	0.0296828
Os03t0295932-00	379	111.57	0	0
Os01t0615100-01	486	198.512	49	9.73585
Os08t0125800-01	2355	2057.8	12	0.230008
Os10t0370500-01	1814	1516.8	1133.78	29.4826
Os12t0143800-01	1398	1100.8	66	2.36483
Os01t0784450-00	1255	957.797	0	0
Os11t0161000-01	3145	2847.8	94.3294	1.30648
Os01t0819500-01	354	94.5098	1362	568.413
Os02t0131050-01	4900	4602.8	208	1.7824
Os03t0166000-01	1316	1018.8	2534	98.1031
Os02t0796100-00	1479	1181.8	0	0
Os08t0230900-00	1190	892.797	0	0
Os03t0744300-01	2363	2065.8	1149.97	21.9565
Os03t0744300-02	988	690.797	148.028	8.45197
Os01t0175850-00	1480	1182.8	86	2.86782
Os02t0228000-00	519	228.307	0	0
Os09t0541300-00	620	325.069	5	0.606678
Os06t0190525-00	1214	916.797	0	0
Os03t0702000-01	1751	1453.8	1077.45	29.2319
Os03t0702000-02	1509	1211.8	0	0
Os03t0702000-03	1623	1325.8	0	0
Os07t0232950-00	369	104.725	0	0
Os01t0956600-01	2308	2010.8	429	8.41498
Os10t0502500-04	1174	876.797	418	18.8036
Os03t0395600-01	2688	2390.8	2961	48.8494
Os05t0539700-01	1488	1190.8	4590	152.033
Os01t0144500-00	735	438.913	0	0
Os01t0152900-00	710	414.055	1433	136.506
Os11t0704000-00	835	538.369	652	47.7674
Os08t0269700-01	663	367.443	9	0.966087
Os04t0611050-01	1055	757.797	2	0.104098
Os01t0869200-01	1610	1312.8	114	3.42508
Os03t0684500-01	2424	2126.8	175	3.24546
Os01t0723100-01	1472	1174.8	19	0.637903
Os01t0968601-00	1191	893.797	21	0.926711
Os12t0258200-01	1580	1282.8	520	15.9886
Os07t0517300-01	2184	1886.8	416	8.69625
Os09t0451500-01	1737	1439.8	21.9279	0.600703
Os09t0451500-02	1642	1344.8	1075.07	31.5315
Os03t0332566-00	659	363.492	0.968247	0.105064
Os12t0521101-00	2079	1781.8	0	0
Os08t0566000-01	2353	2055.8	730	14.0058
Os01t0765300-01	2017	1719.8	614	14.0817
Os06t0181900-02	1423	1125.8	2.45935	0.0861635
Os06t0181900-01	2131	1833.8	15.5407	0.334258
Os12t0169000-00	2058	1760.8	31	0.69441
Os05t0348900-00	720	423.97	0	0
Os06t0616400-01	916	619.061	301	19.1777
Os08t0185300-01	842	545.351	1073.38	77.6321
Os04t0394200-02	1748	1450.8	3184.18	86.5676
Os04t0394200-01	1773	1475.8	1702.82	45.5098
Os04t0394200-03	1695	1397.8	1.28415e-006	3.62355e-008
Os01t0236700-01	3335	3037.8	1027	13.3345
Os04t0430200-02	388	118.122	0	0
Os04t0430200-01	1661	1363.8	34	0.983316
Os03t0854500-01	2050	1752.8	2849	64.1098
Os03t0854500-02	1635	1337.8	0	0
Os12t0271751-00	539	247.011	2.33029	0.372098
Os07t0534700-01	2282	1984.8	33.7676	0.671039
Os02t0608550-00	777	480.608	161	13.2129
Os01t0536433-00	813	516.457	0	0
Os08t0267450-01	2073	1775.8	3	0.0666334
Os05t0320500-00	565	271.728	29	4.20947
Os08t0109000-01	2218	1920.8	1581	32.4649
Os10t0564900-01	1227	929.797	1752	74.3207
Os05t0582300-01	1814	1516.8	294	7.64511
Os12t0427000-00	1281	983.797	0	0
Os05t0270500-01	1322	1024.8	5.03114	0.193639
Os03t0692700-05	1016	718.797	3.93048	0.215676
Os03t0692700-04	961	663.911	569.937	33.8595
Os03t0692700-03	743	446.853	16.5575	1.46148
Os03t0692700-01	1204	906.797	3.57513	0.155505
Os10t0315900-00	2340	2042.8	0	0
Os01t0929800-00	940	642.977	31.6522	1.94166
Os09t0502500-01	1298	1000.8	1053	41.4998
Os04t0143932-00	444	162.439	0	0
Os08t0482025-00	624	329.047	0	0
Os10t0157300-01	455	171.704	1	0.229712
Os02t0196600-01	3310	3012.8	858	11.2326
Os05t0184016-00	415	138.858	0	0
Os10t0118200-01	1480	1182.8	0	0
Os01t0960300-02	1973	1675.8	122.18	2.8757
Os01t0960300-01	2673	2375.8	101.82	1.69039
Os08t0456200-00	1679	1381.8	2	0.0570886
Os02t0468825-00	1124	826.797	0	0
Os03t0662000-01	4865	4567.8	603	5.20684
Os04t0626400-01	1212	914.797	19.7197	0.850238
Os04t0626400-02	378	110.861	2.61024	0.928678
Os04t0626400-03	1173	875.797	0	0
Os02t0530500-01	719	422.984	2	0.186496
Os04t0489100-01	3152	2854.8	487	6.72849
Os09t0462550-01	4374	4076.8	112.99	1.09316
Os11t0473000-02	1080	782.797	28.8396	1.45313
Os11t0473000-01	1062	764.797	663.16	34.2008
Os12t0233600-01	1424	1126.8	219	7.66588
Os12t0438000-02	823	526.44	992	74.3237
Os04t0399000-00	579	285.159	5336.77	738.169
Os12t0569500-01	1028	730.797	0	0
Os10t0370000-02	1875	1577.8	314	7.84951
Os10t0370000-01	1855	1557.8	0	0
Os08t0467201-00	282	53.7652	0	0
Os11t0540800-00	1218	920.797	1	0.0428351
Os02t0804400-01	779	482.608	15	1.22592
Os01t0372350-01	1761	1463.8	67.6637	1.82322
Os03t0237900-01	2018	1720.8	114	2.613
Os01t0876100-01	2956	2658.8	3.27148	0.0485314
Os01t0806200-01	2452	2154.8	973	17.8103
Os02t0724850-00	1251	953.797	0	0
Os07t0604700-01	607	312.336	175	22.0993
Os01t0523100-00	3123	2825.8	18.9727	0.26482
Os02t0717400-01	4671	4373.8	3151	28.4154
Os07t0635700-00	1599	1301.8	19	0.575671
Os01t0695300-01	1411	1113.8	70	2.47888
Os03t0756800-01	594	299.767	1954	257.102
Os02t0512400-01	1024	726.797	9267	502.909
Os09t0275300-00	405	131.066	0	0
Os03t0299800-03	2289	1991.8	0	0
Os03t0299800-01	2366	2068.8	604.502	11.5251
Os03t0299800-02	2236	1938.8	16.4982	0.335636
Os01t0571100-01	889	592.142	21.6605	1.4428
Os02t0584700-01	642	346.742	901	102.49
Os02t0319400-01	410	135.031	4.33735	1.26694
Os04t0581502-00	1398	1100.8	22.7681	0.815799
Os09t0434900-02	1034	736.797	0	0
Os09t0434900-01	1361	1063.8	38.3587	1.42223
Os07t0139300-01	991	693.797	1	0.0568501
Os10t0475900-01	1355	1057.8	579	21.5894
Os05t0533500-01	1333	1035.8	126	4.79799
Os09t0374900-00	1149	851.797	0	0
Os04t0484850-00	2745	2447.8	16.0376	0.25842
Os06t0586900-02	2332	2034.8	87.8788	1.70344
Os06t0586900-01	3930	3632.8	44.1212	0.479039
Os03t0119000-01	936	638.998	524	32.3441
Os01t0185250-01	986	688.866	146.37	8.38071
Os02t0297666-00	869	572.22	1.45588	0.100352
Os04t0225250-00	789	492.559	0	0
Os11t0195200-00	1012	714.797	0.5	0.02759
Os06t0140200-01	3921	3623.8	347.396	3.78116
Os03t0101700-01	3128	2830.8	919	12.8047
Os06t0324800-01	1749	1451.8	46	1.24973
Os11t0115301-00	694	398.136	0	0
Os07t0692001-00	1384	1086.8	3.2674	0.118582
Os11t0685200-01	2710	2412.8	17	0.277902
Os03t0113800-01	1801	1503.8	682	17.8879
Os03t0372950-01	548	255.468	116	17.9096
Os04t0615800-01	1750	1452.8	11	0.298642
Os05t0585700-01	639	343.788	207	23.7489
Os11t0555866-00	2038	1740.8	75.295	1.70601
Os05t0595100-01	1346	1048.8	2477	93.1533
Os04t0539800-01	1534	1236.8	602	19.1983
Os11t0153851-00	309	67.3084	6	3.51598
Os01t0753000-02	1704	1406.8	129.674	3.63569
Os01t0753000-01	2204	1906.8	795.326	16.4515
Os04t0463200-01	1388	1090.8	193	6.97874
Os11t0637166-01	1738	1440.8	0	0
Os01t0887850-00	763	466.639	1.0129	0.0856152
Os06t0228500-01	1433	1135.8	0	0
Os11t0686450-00	2018	1720.8	0	0
Os02t0754650-00	1165	867.797	0	0
Os11t0620450-00	2080	1782.8	6.69874	0.148202
Os02t0106300-01	2993	2695.8	85	1.24364
Os10t0579800-01	2157	1859.8	994.493	21.0911
Os10t0579800-02	2694	2396.8	61.8403	1.01766
Os10t0580800-01	1125	827.797	1515.03	72.1875
Os01t0716450-00	1121	823.797	72.1737	3.45559
Os04t0253601-01	3752	3454.8	13	0.148417
Os06t0646100-01	665	369.443	285	30.4271
Os03t0793600-00	1757	1459.8	22	0.594421
Os03t0214400-01	1824	1526.8	351	9.06754
Os04t0528800-02	743	446.853	6.27545	0.553916
Os04t0528800-01	851	554.296	142.725	10.156
Os03t0319100-01	1440	1142.8	617	21.2951
Os01t0820000-00	1552	1254.8	0	0
Os01t0715400-04	3333	3035.8	405.838	5.27283
Os01t0715400-02	4171	3873.8	3.69953	0.0376681
Os01t0715400-01	1419	1121.8	0	0
Os01t0715400-03	2425	2127.8	1.46253	0.0271105
Os03t0669900-00	1503	1205.8	2	0.0654214
Os02t0253150-01	1198	900.797	0	0
Os09t0315750-00	2863	2565.8	7.5086	0.115425
Os08t0484200-01	1524	1226.8	18	0.578714
Os01t0222800-00	480	193.278	38	7.75472
Os11t0175500-01	1680	1382.8	301.132	8.58938
Os11t0175500-02	1812	1514.8	14.8684	0.387146
Os06t0234800-01	1737	1439.8	5	0.136972
Os02t0212500-01	686	390.202	13	1.31407
Os03t0721200-01	4032	3734.8	4076.84	43.0547
Os03t0721200-02	1343	1045.8	1020.16	38.4757
Os01t0283400-01	573	279.357	39	5.50641
Os07t0112351-00	508	218.113	0	0
Os07t0121000-01	1964	1666.8	20	0.473272
Os06t0134000-01	695	399.136	6181	610.804
Os07t0110000-01	3646	3348.8	811.956	9.56329
Os07t0110000-02	2535	2237.8	83.044	1.4637
Os01t0300400-01	1741	1443.8	7	0.19123
Os11t0213600-01	1753	1455.8	1025	27.7707
Os08t0467100-01	2284	1986.8	0	0
Os08t0467100-02	2096	1798.8	1	0.0219271
Os08t0505250-00	521	230.197	5	0.856709
Os02t0163533-01	614	319.209	280	34.5976
Os04t0420600-00	2521	2223.8	6.04077	0.107142
Os04t0554800-01	1162	864.797	3	0.136827
Os04t0657000-00	507	217.188	0	0
Os05t0481700-00	1508	1210.8	1	0.0325756
Os01t0232400-02	2645	2347.8	129.149	2.16967
Os01t0232400-01	2652	2354.8	956.659	16.0239
Os04t0553800-02	1580	1282.8	244.013	7.50271
Os04t0553800-03	2877	2579.8	5.01488	0.0766723
Os04t0553800-01	2104	1806.8	499.973	10.9144
Os06t0614050-00	2333	2035.8	0	0
Os06t0176900-00	1155	857.797	44.4438	2.04357
Os03t0830900-01	1926	1628.8	196.603	4.76089
Os06t0717400-01	1998	1700.8	117	2.7133
Os07t0186500-01	3110	2812.8	65	0.911463
Os11t0440422-00	837	540.369	0	0
Os01t0148400-01	2281	1983.8	0	0
Os05t0510600-01	1954	1656.8	16	0.380903
Os09t0491676-01	1508	1210.8	1174.93	38.2741
Os09t0491676-02	1599	1301.8	110.069	3.33491
Os11t0297800-01	2714	2416.8	17	0.277442
Os03t0279200-01	753	456.763	8609.4	743.441
Os02t0661100-01	1768	1470.8	1708.02	45.8041
Os02t0661100-02	1334	1036.8	480.977	18.2976
Os09t0260200-00	762	465.655	616	52.1772
Os01t0280200-01	1444	1146.8	22	0.756659
Os09t0480400-01	2534	2236.8	1011	17.8274
Os04t0129050-00	311	68.419	0	0
Os10t0518800-01	2981	2683.8	2328	34.2135
Os01t0969400-00	957	659.911	4	0.239077
Os03t0349600-01	1778	1480.8	3049.63	81.2298
Os03t0349600-03	1772	1474.8	391.628	10.4738
Os03t0226400-02	1682	1384.8	182.718	5.20427
Os03t0226400-01	2104	1806.8	4.28151	0.0934655
Os06t0623600-01	1231	933.797	677	28.5957
Os10t0460900-00	1329	1031.8	192.571	7.36139
Os01t0144380-01	4810	4512.8	2	0.0174803
Os06t0716600-00	1542	1244.8	1	0.0316858
Os04t0282400-01	852	555.296	0	0
Os07t0651800-00	1113	815.797	77	3.72282
Os08t0235400-01	1916	1618.8	28	0.682228
Os09t0363800-00	1493	1195.8	231	7.61936
Os12t0160900-01	3087	2789.8	275	3.88798
Os11t0560366-00	299	62.1094	0	0
Os09t0314500-01	1620	1322.8	0	0
Os05t0237400-01	2021	1723.8	2.91569	0.0667143
Os05t0279400-01	3310	3012.8	415.558	5.44034
Os05t0279400-02	3136	2838.8	1430.44	19.8747
Os03t0582300-01	256	42.5755	0	0
Os01t0615500-00	1849	1551.8	0	0
Os04t0580500-01	1175	877.797	2	0.0898669
Os10t0418100-01	3437	3139.8	122	1.53258
Os02t0779900-00	2073	1775.8	0	0
Os12t0277200-00	450	167.442	0	0
Os11t0145200-01	1577	1279.8	340	10.4786
Os04t0617200-01	625	330.025	82	9.80011
Os04t0581700-01	665	369.443	558	59.5731
Os05t0384600-02	2261	1963.8	0	0
Os05t0384600-01	2731	2433.8	44	0.71307
Os05t0121100-01	3554	3256.8	14	0.169551
Os06t0167200-01	1372	1074.8	11	0.403673
Os06t0192600-01	1827	1529.8	3978	102.564
Os05t0541200-01	834	537.387	3	0.22019
Os03t0708600-01	2563	2265.8	1539.93	26.8068
Os03t0708600-02	2704	2406.8	458.066	7.50675
Os08t0338500-01	683	387.215	441	44.9211
Os07t0564600-02	1184	886.797	435.21	19.357
Os07t0564600-01	1576	1278.8	743.79	22.941
Os01t0382700-01	1202	904.797	0	0
Os01t0382700-02	1186	888.797	1	0.0443773
Os05t0570900-00	730	433.927	4	0.363586
Os01t0113600-01	656	360.516	127.746	13.9761
Os01t0113600-02	2110	1812.8	106.638	2.3202
Os04t0645500-01	993	695.797	16	0.906987
Os01t0229300-01	4300	4002.8	314	3.09407
Os04t0165000-01	958	660.911	1	0.0596789
Os12t0141050-00	826	529.404	0	0
Os12t0418900-01	978	680.889	109	6.31414
Os11t0609500-01	1157	859.797	0	0
Os02t0708100-01	1767	1469.8	269.8	7.24016
Os02t0708100-02	1737	1439.8	2377.03	65.1174
Os02t0708100-03	1136	838.797	1437.17	67.5796
Os03t0838500-01	618	323.123	2	0.244133
Os03t0453800-01	801	504.559	66	5.15936
Os10t0487200-00	729	432.927	200	18.2213
Os02t0699824-00	1199	901.797	8.70532	0.38075
Os04t0376500-02	1158	860.797	357.447	16.3785
Os04t0376500-01	1288	990.797	2707.55	107.784
Os05t0203400-00	1059	761.797	0	0
Os08t0175700-01	1200	902.797	8	0.349513
Os05t0402851-00	1710	1412.8	13.1511	0.367153
Os07t0646600-01	1776	1478.8	770.694	20.5559
Os12t0548200-01	1525	1227.8	0	0
Os12t0548200-02	3637	3339.8	2162	25.5329
Os01t0276000-01	630	334.914	8380	986.904
Os10t0497300-01	4748	4450.8	97	0.859603
Os03t0158250-00	1674	1376.8	21.4498	0.614494
Os04t0105000-01	3151	2853.8	984	13.5999
Os09t0285800-01	543	250.792	0	0
Os11t0593000-01	1907	1609.8	12	0.294018
Os12t0420100-01	1795	1497.8	0	0
Os04t0380300-02	1342	1044.8	0	0
Os04t0380300-01	2140	1842.8	127	2.71825
Os05t0235450-00	511	220.904	0	0
Os10t0159600-01	1328	1030.8	2	0.0765281
Os07t0138400-01	1571	1273.8	0	0
Os08t0170100-01	1243	945.797	41	1.70982
Os07t0673100-01	1223	925.797	4578	195.04
Os03t0174600-02	1512	1214.8	90.6209	2.94231
Os03t0174600-01	2043	1745.8	134.379	3.036
Os06t0247500-01	1957	1659.8	18004.8	427.855
Os06t0247500-02	453	170	375.758	87.1812
Os09t0239450-00	916	619.061	0	0
Os05t0152700-00	300	62.707	0	0
Os04t0605200-01	792	495.559	229	18.2265
Os01t0665750-01	490	201.994	503	98.2186
Os01t0289732-01	873	576.201	0	0
Os01t0695900-01	1031	733.797	5	0.268756
Os07t0690600-00	1163	865.797	0	0
Os08t0318400-01	1222	924.797	472	20.1307
Os09t0362500-01	2983	2685.8	244	3.58328
Os05t0463500-01	1480	1182.8	215	7.16955
Os01t0707300-01	1092	794.797	1592.53	79.0304
Os01t0707300-02	2299	2001.8	77.4741	1.52651
Os05t0399100-02	1014	716.797	3432.88	188.898
Os05t0399100-01	1125	827.797	2130.12	101.495
Os01t0728300-01	2097	1799.8	658	14.42
Os08t0165800-00	756	459.717	19	1.63015
Os06t0606800-02	1460	1162.8	22.6472	0.7682
Os06t0606800-03	1392	1094.8	929.523	33.4881
Os06t0606800-01	1771	1473.8	1905.83	51.0047
Os03t0241300-01	2755	2457.8	4135.86	66.3718
Os03t0241300-02	732	435.927	0	0
Os03t0241300-04	1130	832.797	1938.56	91.8131
Os01t0894500-01	932	634.998	673	41.8029
Os02t0125700-01	1095	797.797	941	46.5223
Os01t0251100-02	1276	978.797	0	0
Os01t0251100-01	1311	1013.8	1470	57.1913
Os01t0236000-01	1216	918.797	107	4.59333
Os06t0650900-01	1362	1064.8	2.26381	0.0838565
Os06t0650900-02	810	513.457	23.7362	1.82335
Os08t0532500-01	2190	1892.8	212.249	4.42289
Os08t0532500-02	1718	1420.8	39.7507	1.10351
Os08t0530100-01	761	464.655	1	0.0848855
Os05t0446900-01	1663	1365.8	174	5.02489
Os03t0125900-02	1731	1433.8	17.7865	0.489292
Os03t0125900-01	1016	718.797	78.2135	4.2918
Os09t0320400-01	2241	1943.8	320.978	6.5131
Os09t0548200-01	1392	1094.8	1148	41.3592
Os05t0398800-01	2004	1706.8	7	0.161763
Os04t0156000-00	2051	1753.8	0	0
Os09t0120800-01	2135	1837.8	403.6	8.66199
Os10t0507700-00	417	140.404	185.467	52.1016
Os03t0306302-00	377	110.134	24	8.59519
Os08t0545000-01	2526	2228.8	931	16.4757
Os06t0274875-00	409	134.182	0	0
Os05t0306000-01	1762	1464.8	1112	29.9427
Os03t0323800-01	1638	1340.8	1360	40.0073
Os12t0156500-00	1282	984.797	5	0.200257
Os09t0479800-01	1586	1288.8	32	0.979331
Os05t0289400-01	2682	2384.8	1390.46	22.997
Os05t0289400-02	1502	1204.8	913.542	29.9074
Os06t0565900-01	2288	1990.8	797	15.7905
Os02t0177500-01	509	219.017	2287.83	412.013
Os01t0804150-00	836	539.369	0	0
Os02t0661000-00	1181	883.797	182.371	8.13892
Os01t0121100-01	1051	753.797	331.305	17.3355
Os01t0121100-02	1308	1010.8	579.695	22.6204
Os01t0886200-01	1406	1108.8	1	0.0355723
Os11t0115350-01	840	543.351	415.827	30.1854
Os03t0317300-01	1498	1200.8	1	0.0328469
Os05t0121500-01	773	476.608	630	52.1367
Os04t0643600-01	961	663.911	167.556	9.95436
Os01t0812050-00	4286	3988.8	716	7.08003
Os05t0491900-00	1638	1340.8	1	0.0294172
Os04t0642300-00	870	573.22	7	0.48166
Os02t0803225-00	2810	2512.8	326.052	5.11791
Os01t0534700-00	3321	3023.8	61	0.795685
Os12t0132500-00	1879	1581.8	0	0
Os03t0767700-01	1119	821.797	29	1.39187
Os02t0131200-01	2194	1896.8	464	9.64853
Os06t0647500-01	1200	902.797	255	11.1407
Os09t0400400-01	1425	1127.8	62	2.16833
Os06t0680700-01	1941	1643.8	6734.56	161.594
Os01t0173600-00	1019	721.797	4	0.218579
Os02t0520750-01	1662	1364.8	592	17.1087
Os04t0270900-00	1604	1306.8	0	0
Os10t0406900-00	1296	998.797	23	0.908269
Os03t0331600-01	921	624.04	5.21088	0.329354
Os03t0331600-02	1054	756.797	542.789	28.2889
Os04t0132500-01	4111	3813.8	725.699	7.50521
Os04t0132500-02	3835	3537.8	581.018	6.47769
Os03t0286200-02	1267	969.797	620.896	25.2523
Os03t0286200-01	1863	1565.8	699.104	17.6104
Os03t0432666-00	1021	723.797	13	0.708419
Os03t0774300-01	2341	2043.8	324.743	6.26709
Os03t0774300-03	1111	813.797	42.8281	2.07576
Os03t0774300-02	1252	954.797	19.4288	0.8026
Os01t0794600-01	1674	1376.8	168	4.81286
Os04t0597000-02	1353	1055.8	1028.49	38.4224
Os04t0597000-01	1268	970.797	1501.51	61.0047
Os10t0489000-00	822	525.44	5	0.375328
Os11t0586300-01	1803	1505.8	766.233	20.0705
Os11t0586300-02	754	457.747	33.7671	2.90959
Os02t0613150-00	1088	790.797	5	0.249384
Os11t0629100-00	1134	836.797	0	0
Os09t0555400-01	2913	2615.8	54	0.814242
Os09t0268700-00	1671	1373.8	0	0
Os09t0535500-01	892	595.142	164	10.8689
Os11t0177200-01	525	233.961	29	4.88899
Os09t0327150-00	711	415.055	0	0
Os05t0542100-01	503	213.534	1641	303.114
Os09t0131000-01	1198	900.797	160	7.00579
Os12t0118900-01	1182	884.797	6.89117	0.307194
Os08t0546700-01	1327	1029.8	101	3.86842
Os01t0144300-01	1430	1132.8	11	0.383005
Os06t0239400-00	1343	1045.8	0	0
Os10t0122000-00	1515	1217.8	49	1.58703
Os11t0646300-00	3933	3635.8	1	0.0108484
Os05t0330150-00	622	327.069	0	0
Os01t0205700-01	1834	1536.8	3490	89.5721
Os03t0749900-01	1051	753.797	425	22.2381
Os12t0484700-01	832	535.387	142	10.4613
Os01t0132500-01	1208	910.797	107	4.63368
Os06t0125900-00	352	93.1304	7	2.96463
Os02t0173700-01	1384	1086.8	181	6.56892
Os07t0642200-01	1283	985.797	4	0.160043
Os01t0227800-01	1849	1551.8	1	0.0254173
Os05t0296900-01	508	218.113	0	0
Os09t0530500-01	1336	1038.8	304	11.5427
Os08t0154200-01	1130	832.797	8	0.378891
Os09t0491780-00	1846	1548.8	6.19481	0.15776
Os03t0626600-01	2098	1800.8	93	2.03696
Os10t0377450-00	655	359.552	0	0
Os10t0575401-00	681	385.228	0	0
Os02t0299000-00	2207	1909.8	27	0.557623
Os06t0130900-00	781	484.608	13431.1	1093.16
Os06t0699050-00	1344	1046.8	0	0
Os01t0235500-01	816	519.44	0	0
Os12t0470000-00	526	234.873	5	0.839654
Os10t0163340-01	1469	1171.8	0	0
Os11t0204500-01	2145	1847.8	2	0.0426913
Os09t0333600-02	2412	2114.8	1	0.0186507
Os09t0333600-01	1474	1176.8	0	0
Os04t0493000-01	765	468.624	1022	86.0183
Os01t0127300-01	1695	1397.8	378	10.6662
Os06t0504900-00	1161	863.797	6	0.27397
Os01t0747400-01	2631	2333.8	504	8.51788
Os04t0672100-01	3766	3468.8	854.943	9.72125
Os04t0530200-01	591	296.806	419	55.6807
Os01t0540000-00	460	175.92	0	0
Os07t0558150-00	370	105.374	0	0
Os06t0568101-00	1425	1127.8	55.8368	1.95278
Os04t0445400-01	1128	830.797	200	9.49508
Os09t0326950-00	1598	1300.8	6.60981	0.200421
Os09t0371625-00	796	499.559	0	0
Os05t0551600-01	980	682.889	215	12.418
Os06t0121700-00	589	294.886	0	0
Os07t0634000-00	1407	1109.8	1	0.0355402
Os01t0590300-01	749	452.793	0	0
Os12t0182200-02	890	593.142	481.55	32.0219
Os12t0182200-01	1829	1531.8	667.45	17.1862
Os08t0530033-00	1016	718.797	0	0
Os12t0501700-00	998	700.797	0	0
Os02t0614732-01	2173	1875.8	444	9.336
Os11t0173500-02	567	273.627	7.9916	1.15196
Os11t0173500-03	3568	3270.8	44.0341	0.531006
Os11t0173500-01	3547	3249.8	15.9743	0.193879
Os11t0140600-01	1054	756.797	1984.23	103.413
Os02t0764100-01	799	502.559	66	5.17989
Os02t0100333-00	1235	937.797	12.0821	0.508158
Os01t0129500-02	2268	1970.8	163.586	3.27392
Os05t0128300-01	1528	1230.8	6	0.192278
Os12t0603700-00	1320	1022.8	3	0.11569
Os01t0900800-01	1550	1252.8	631.984	19.8971
Os01t0900800-02	3483	3185.8	2.01629	0.0249631
Os12t0540800-02	623	328.058	55.3812	6.65848
Os12t0540800-01	2105	1807.8	631.619	13.7806
Os02t0116800-01	1873	1575.8	422	10.5627
Os02t0489400-01	931	634.019	9362	582.412
Os05t0556800-01	1436	1138.8	1	0.0346352
Os04t0565400-01	1686	1388.8	0	0
Os02t0127500-01	510	219.934	0	0
Os07t0556066-00	1689	1391.8	31.9569	0.905635
Os11t0229333-00	2504	2206.8	18.3039	0.327149
Os05t0565400-01	1195	897.797	189	8.30324
Os10t0333700-00	621	326.069	0	0
Os02t0650800-00	2814	2516.8	0	0
Os02t0535300-00	822	525.44	1	0.0750656
Os07t0538700-01	2220	1922.8	56	1.14873
Os01t0275200-00	1957	1659.8	0	0
Os09t0273800-01	804	507.542	9	0.699414
Os10t0375000-01	3700	3402.8	34	0.3941
Os10t0499200-01	1024	726.797	12	0.651226
Os11t0186200-01	1720	1422.8	651	18.0469
Os01t0711800-00	894	597.122	17	1.12292
Os10t0344800-00	1101	803.797	6.11722	0.300173
Os06t0152800-01	1481	1183.8	1	0.0333186
Os03t0689544-00	1108	810.797	18.5243	0.901143
Os08t0280100-01	2980	2682.8	2.39382	0.035194
Os08t0280100-02	2331	2033.8	47.4263	0.919762
Os03t0187700-01	715	419.041	651	61.2758
Os01t0871350-01	666	370.431	177	18.8465
Os02t0560300-00	540	247.961	0	0
Os04t0343900-01	540	247.961	0	0
Os12t0552300-01	5974	5676.8	92	0.639217
Os02t0602201-00	1416	1118.8	0	0
Os07t0117800-00	1308	1010.8	0	0
Os06t0704000-01	2403	2105.8	301	5.63785
Os11t0649900-00	1740	1442.8	6.07749	0.166143
Os03t0334951-00	1344	1046.8	15.8512	0.59726
Os08t0374000-01	793	496.559	620	49.2476
Os12t0262100-01	2036	1738.8	186	4.21918
Os07t0142500-00	807	510.508	0	0
Os08t0560800-00	400	127.063	0	0
Os06t0642600-00	1515	1217.8	0	0
Os11t0151400-01	1871	1573.8	4872	122.102
Os01t0881400-00	2167	1869.8	126	2.65791
Os01t0108700-01	624	329.047	0	0
Os03t0355800-01	1196	898.797	136.496	5.98992
Os03t0355800-02	1144	846.797	595.504	27.7376
Os03t0113900-02	804	507.542	31	2.40909
Os01t0806300-01	811	514.457	109.457	8.39188
Os04t0652400-02	1297	999.797	1.67815	0.0662039
Os04t0652400-01	2337	2039.8	592.322	11.4534
Os03t0368150-00	482	195.035	0	0
Os01t0800400-01	2121	1823.8	200	4.32531
Os12t0166000-00	2814	2516.8	3130.46	49.0596
Os03t0425450-00	1452	1154.8	0	0
Os10t0560000-02	329	78.5073	4.78033	2.40166
Os10t0560000-01	1387	1089.8	100.22	3.6272
Os12t0514100-01	500	210.838	1122	209.897
Os11t0153100-01	499	209.932	15	2.81823
Os03t0701600-01	1196	898.797	443	19.4404
Os02t0282000-01	4117	3819.8	16	0.165213
Os04t0398800-01	4858	4560.8	292.628	2.53069
Os01t0967900-02	1836	1538.8	278.159	7.12977
