target_id	length	eff_length	est_counts	tpm
Os07t0554600-01	1622	1325.47	25	0.750971
Os03t0295500-01	668	372.812	1982	211.674
Os01t0322300-00	393	121.734	5	1.63536
Os03t0292200-01	1320	1023.47	765	29.7604
Os08t0347500-00	912	615.786	39	2.52168
Os09t0240975-01	3398	3101.47	0	0
Os01t0267900-01	791	495.208	2795	224.723
Os06t0346100-01	2138	1841.47	186	4.02162
Os02t0180700-01	1334	1037.47	1229	47.166
Os12t0514500-02	1892	1595.47	1357.8	33.8843
Os12t0514500-03	793	497.192	525.981	42.1212
Os12t0514500-01	2801	2504.47	1501.22	23.8662
Os03t0689900-00	1547	1250.47	607	19.3272
Os01t0158500-01	2130	1833.47	331.964	7.20893
Os04t0452400-01	1734	1437.47	458	12.6859
Os01t0154300-00	297	61.4255	5	3.24098
Os08t0113000-01	1397	1100.47	0	0
Os12t0245000-02	859	562.963	35.4872	2.50984
Os12t0245000-01	2233	1936.47	187.513	3.85544
Os02t0507100-01	667	371.824	9	0.963739
Os07t0256200-01	2972	2675.47	350	5.20861
Os01t0691700-01	1430	1133.47	1579	55.4657
Os09t0356200-01	3054	2757.47	30	0.433176
Os03t0825700-01	3032	2735.47	1410	20.523
Os08t0511500-01	1459	1162.47	186	6.37065
Os12t0557501-00	698	402.644	1.71556	0.169645
Os07t0256700-01	1487	1190.47	11	0.367898
Os02t0572050-00	549	257.103	0	0
Os05t0123150-00	824	528.037	0	0
Os04t0477900-01	998	701.475	660	37.4616
Os08t0226232-00	1101	804.475	0	0
Os11t0244600-01	1302	1005.47	25	0.989973
Os01t0755100-01	2763	2466.47	285	4.60068
Os01t0755100-02	2641	2344.47	76.0002	1.2907
Os03t0814600-00	1296	999.475	2	0.0796733
Os03t0817500-01	1618	1321.47	8	0.241038
Os12t0155250-00	2191	1894.47	91.1395	1.91546
Os11t0656601-01	675	379.749	0	0
Os04t0298066-00	774	478.323	0	0
Os04t0592700-01	3158	2861.47	1055	14.6797
Os07t0680400-01	1776	1479.47	36	0.968834
Os07t0537200-01	1376	1079.47	6	0.221306
Os03t0194600-01	750	454.432	42	3.67989
Os06t0492700-00	417	140.244	15	4.25854
Os07t0617800-01	1217	920.475	1971	85.2568
Os10t0512500-01	1012	715.475	83.8587	4.66668
Os10t0512500-02	2307	2010.47	16.1413	0.319664
Os08t0419000-01	948	651.679	0	0
Os10t0527601-00	774	478.323	12	0.998883
Os01t0281400-00	3422	3125.47	4665	59.4279
Os08t0451000-01	2726	2429.47	830	13.6025
Os06t0294600-02	1743	1446.47	353	9.71669
Os12t0128700-01	2272	1975.47	535.598	10.795
Os12t0139800-00	1500	1203.47	0	0
Os10t0559450-01	1108	811.475	48.1592	2.36297
Os05t0117500-01	1319	1022.47	222	8.6448
Os07t0206850-00	476	190.045	3	0.62852
Os01t0973500-01	1838	1541.47	635.854	16.4239
Os08t0543275-00	1855	1558.47	6.01184	0.15359
Os05t0446500-02	3573	3276.47	65.8984	0.800797
Os05t0446500-01	2683	2386.47	480.996	8.02489
Os10t0496600-01	1153	856.475	13	0.604343
Os03t0333500-00	117	56	0	0
Os08t0308300-00	616	321.615	2	0.247599
Os10t0554900-02	1172	875.475	0	0
Os10t0554900-01	1808	1511.47	1	0.0263423
Os01t0897800-03	3840	3543.47	0.21297	0.002393
Os01t0897800-01	3914	3617.47	797.337	8.77589
Os01t0897800-04	2541	2244.47	1350.45	23.9562
Os01t0897800-02	1891	1594.47	0	0
Os01t0546100-01	1219	922.475	0	0
Os03t0728200-01	2056	1759.47	422	9.54957
Os01t0960900-00	834	538.037	507	37.5189
Os10t0419400-01	899	602.806	3038	200.662
Os01t0169800-01	2040	1743.47	671	15.3236
Os07t0628900-01	2342	2045.47	0	0
Os01t0158600-01	3288	2991.47	43	0.572318
Os01t0833200-01	979	682.545	247	14.4086
Os07t0582600-00	276	51.8352	0	0
Os10t0536700-01	1421	1124.47	16	0.566532
Os12t0586500-01	598	304.037	0	0
Os09t0439600-01	2419	2122.47	642	12.0433
Os05t0539400-01	2459	2162.47	876	16.129
Os02t0193732-00	366	102.183	1	0.389651
Os01t0713800-00	1098	801.475	70	3.47746
Os01t0133700-00	666	370.824	0	0
Os12t0609025-00	999	702.475	6	0.340075
Os12t0512400-01	3603	3306.47	16.0196	0.192903
Os12t0512400-02	831	535.037	9.4078	0.700097
Os02t0727300-04	947	650.679	0	0
Os02t0727300-02	3449	3152.47	36.338	0.458949
Os02t0727300-01	4023	3726.47	175.287	1.87286
Os02t0727300-03	2083	1786.47	45.3748	1.01128
Os03t0736600-01	1194	897.475	106	4.7026
Os02t0110101-00	1569	1272.47	0	0
Os01t0653500-00	1245	948.475	10	0.419787
Os08t0531900-01	1177	880.475	0	0
Os11t0615900-01	2271	1974.47	25	0.50413
Os10t0113375-00	598	304.037	0	0
Os01t0570601-00	942	645.701	0	0
Os02t0593900-01	1289	992.475	582	23.3484
Os03t0699800-01	602	307.955	5	0.646454
Os03t0811600-01	1026	729.475	859	46.8854
Os05t0117600-00	2546	2249.47	563	9.9651
Os01t0323500-01	1392	1095.47	184	6.68759
Os09t0109500-01	1159	862.475	619	28.5758
Os03t0229551-01	2568	2271.47	0	0
Os06t0332400-01	2291	1994.47	623.878	12.4545
Os06t0332400-02	2529	2232.47	606.912	10.8241
Os04t0577300-01	1457	1160.47	969	33.2462
Os09t0258700-00	669	373.787	0	0
Os09t0361100-01	1399	1102.47	1707	61.648
Os07t0604800-01	1407	1110.47	1967	70.5261
Os12t0586100-01	1639	1342.47	88.0143	2.61037
Os06t0349700-00	1590	1293.47	0	0
Os03t0165025-00	3041	2744.47	8.90989	0.129261
Os05t0408200-01	2916	2619.47	1000	15.1999
Os04t0517500-01	1225	928.475	10	0.428829
Os07t0671200-00	1676	1379.47	121.764	3.51446
Os11t0638200-00	1635	1338.47	92	2.73673
Os02t0661400-00	681	385.71	0	0
Os11t0434850-00	1219	922.475	0	0
Os03t0389175-00	720	424.491	0	0
Os10t0391300-00	2211	1914.47	230	4.78335
Os01t0136000-01	673	377.749	0	0
Os03t0363850-00	2046	1749.47	35.4258	0.806245
Os12t0297500-01	4066	3769.47	587.443	6.20497
Os12t0297500-02	1831	1534.47	282.557	7.33163
Os07t0216100-01	755	459.401	143	12.3936
Os05t0125000-01	3371	3074.47	1530.6	19.8219
Os07t0196100-01	2549	2252.47	245	4.33072
Os03t0190900-01	1778	1481.47	193	5.18701
Os07t0518500-02	1745	1448.47	13.5114	0.371401
Os07t0518500-04	1408	1111.47	0	0
Os07t0518500-01	2329	2032.47	4.48862	0.087931
Os07t0518500-03	2063	1766.47	0	0
Os10t0463200-01	1374	1077.47	0	0
Os04t0654800-00	2679	2382.47	1	0.0167119
Os04t0676650-00	1317	1020.47	1	0.0390168
Os06t0115800-01	3419	3122.47	468.645	5.97584
Os06t0115800-02	1116	819.475	1795.36	87.2307
Os01t0600900-02	1179	882.475	0	0
Os01t0600900-03	650	354.994	0	0
Os10t0421400-00	279	53.0115	50	37.5539
Os06t0199700-00	454	171.08	0	0
Os07t0633450-00	876	579.905	5.64213	0.387383
Os08t0411500-01	654	358.922	27	2.99515
Os01t0550000-01	1729	1432.47	3226.77	89.6882
Os01t0550000-02	564	271.253	15	2.20177
Os05t0169200-01	1855	1558.47	72	1.83945
Os05t0333150-00	1182	885.475	0	0
Os06t0301100-01	995	698.498	735	41.8964
Os02t0506500-03	1558	1261.47	10.6404	0.33584
Os02t0506500-01	1474	1177.47	32.8739	1.11161
Os02t0506500-04	1759	1462.47	1483.84	40.3973
Os02t0506500-02	891	594.846	31.6466	2.11825
Os01t0622033-01	2364	2067.47	649.763	12.5132
Os09t0394500-01	2168	1871.47	205.553	4.37314
Os02t0227000-01	2319	2022.47	43	0.846525
Os02t0521432-00	1895	1598.47	0	0
Os11t0226900-01	2133	1836.47	14.9991	0.325189
Os05t0468550-01	2984	2687.47	118	1.7482
Os03t0165350-00	2151	1854.47	3.76493	0.0808334
Os08t0200400-01	2363	2066.47	790	15.2213
Os12t0514900-01	996	699.498	790.212	44.9792
Os05t0368350-00	858	561.981	14.1286	1.00099
Os07t0116300-01	2364	2067.47	0	0
Os09t0518200-01	1727	1430.47	8000.1	222.674
Os01t0844700-00	708	412.589	0	0
Os04t0372700-01	560	267.471	347	51.6544
Os04t0280600-01	1407	1110.47	0	0
Os02t0556600-01	1981	1684.47	599	14.1585
Os10t0522500-01	3061	2764.47	108.093	1.55683
Os10t0522500-02	921	624.786	86.9066	5.53829
Os11t0368172-01	671	375.762	198	20.9801
Os10t0392500-00	1880	1583.47	403.688	10.1505
Os03t0132900-01	1086	789.475	68	3.42945
Os08t0502600-01	576	282.758	1124	158.273
Os07t0139000-00	1491	1194.47	0	0
Os02t0778200-01	3584	3287.47	824.551	9.98641
Os02t0778200-02	1439	1142.47	338.449	11.7951
Os02t0829500-01	1380	1083.47	648.747	23.8403
Os02t0829500-02	1218	921.475	1351.25	58.3858
Os02t0829500-03	1140	843.475	0	0
Os03t0784400-02	541	249.404	173.559	27.7075
Os03t0784400-01	1519	1222.47	1482.44	48.2827
Os06t0561050-00	595	301.118	0	0
Os01t0158800-00	722	426.491	0	0
Os07t0647200-00	1518	1221.47	134	4.36792
Os08t0124566-00	2218	1921.47	0	0
Os09t0564200-01	1405	1108.47	5	0.179597
Os02t0642850-01	2826	2529.47	46.427	0.730793
Os01t0357150-00	2082	1785.47	72.3444	1.61326
Os03t0832600-01	1922	1625.47	610	14.9418
Os01t0809450-01	3848	3551.47	3.00092	0.0336435
Os06t0267200-01	1429	1132.47	320	11.2506
Os04t0635900-01	2601	2304.47	497	8.58695
Os09t0298100-01	1972	1675.47	40	0.950553
Os12t0456300-00	795	499.175	0	0
Os08t0410950-00	1557	1260.47	6	0.189527
Os03t0143700-01	3147	2850.47	115.768	1.61706
Os03t0143700-02	2039	1742.47	88.2316	2.0161
Os02t0549401-00	540	248.438	6	0.961586
Os07t0633400-01	2122	1825.47	372.358	8.12155
Os04t0510400-02	1057	760.475	110.791	5.80059
Os04t0510400-01	2707	2410.47	571.209	9.43511
Os11t0247000-01	1027	730.475	105.867	5.77045
Os11t0247000-02	1136	839.475	8.13294	0.38574
Os12t0143400-00	1611	1314.47	42.0759	1.27449
Os09t0132600-01	1353	1056.47	2742	103.339
Os03t0167650-00	1697	1400.47	3.12486	0.0888402
Os01t0800900-01	938	641.701	23	1.42708
Os03t0101900-02	1547	1250.47	117.927	3.75484
Os03t0101900-01	1570	1273.47	238.073	7.44346
Os01t0859600-01	2451	2154.47	600	11.0883
Os05t0132100-02	2375	2078.47	163	3.12246
Os05t0132100-04	266	47.7107	0	0
Os05t0132100-03	1612	1315.47	0	0
Os04t0509300-02	5314	5017.47	0.0094832	7.52531e-005
Os04t0509300-01	5347	5050.47	885.991	6.98476
Os11t0217500-01	3592	3295.47	861	10.4025
Os01t0172701-00	985	688.545	2.27559	0.131588
Os07t0625500-01	843	547.019	714	51.9697
Os05t0110700-01	1394	1097.47	283	10.2671
Os01t0938400-01	726	430.491	71	6.56672
Os05t0443500-01	1336	1039.47	5827	223.196
Os12t0178500-00	753	457.417	0	0
Os05t0470900-00	1526	1229.47	7	0.22669
Os11t0151800-01	826	530.037	25	1.87797
Os04t0460500-00	709	413.589	392	37.7374
Os06t0155050-00	236	36.7766	0	0
Os02t0103300-01	1086	789.475	2	0.100866
Os08t0503200-01	2798	2501.47	434.476	6.91551
Os09t0479400-01	2104	1807.47	385	8.48092
Os07t0630900-02	2020	1723.47	237.494	5.48658
Os07t0630900-01	2103	1806.47	92.5063	2.03889
Os09t0541600-01	711	415.561	278	26.6357
Os11t0186300-01	3015	2718.47	1	0.0146463
Os12t0245800-01	1133	836.475	26	1.23758
Os10t0388500-01	2056	1759.47	205	4.63901
Os04t0594400-01	1314	1017.47	1094	42.8103
Os03t0751100-02	1819	1522.47	157.105	4.1086
Os03t0751100-01	2699	2402.47	235.666	3.90564
Os05t0111100-01	566	273.179	253	36.8746
Os04t0298600-00	3106	2809.47	457	6.47658
Os10t0462500-01	484	197.203	322	65.0126
Os06t0628500-00	2487	2190.47	0	0
Os07t0148900-01	599	304.996	1	0.130545
Os03t0770900-01	1857	1560.47	328	8.36896
Os08t0361300-01	1491	1194.47	24	0.799998
Os05t0273800-01	1215	918.475	135	5.85222
Os10t0548700-01	3060	2763.47	132.627	1.91086
Os10t0548700-02	3167	2870.47	319.048	4.42544
Os01t0842801-00	673	377.749	6	0.632415
Os02t0248300-00	621	326.517	37.7266	4.6004
Os04t0113000-01	2283	1986.47	255.884	5.12878
Os04t0113000-02	1515	1218.47	5.40781	0.176709
Os04t0113000-03	1269	972.475	5.61035	0.229702
Os02t0727500-01	736	440.447	2058	186.04
Os01t0255100-01	1370	1073.47	16	0.593448
Os06t0618000-01	1587	1290.47	6	0.185121
Os06t0473100-00	917	620.786	0	0
Os01t0740651-00	1651	1354.47	11	0.323352
Os12t0486700-00	1336	1039.47	0	0
Os07t0574900-01	568	275.068	0	0
Os03t0807700-01	1396	1099.47	4026	145.795
Os03t0807700-02	1181	884.475	0	0
Os02t0696700-01	2000	1703.47	215	5.02524
Os11t0576900-01	1988	1691.47	194	4.56657
Os10t0155800-01	2537	2240.47	499	8.86778
Os09t0338400-01	1848	1551.47	1764.46	45.2817
Os09t0338400-02	1792	1495.47	460.353	12.2565
Os10t0105850-00	984	687.545	0	0
Os06t0644700-01	2260	1963.47	264	5.35344
Os07t0498400-00	3828	3531.47	48	0.541177
Os07t0490100-01	1710	1413.47	0	0
Os07t0490100-02	1683	1386.47	0	0
Os11t0671650-01	3695	3398.47	1	0.0117158
Os12t0133600-01	687	391.71	101	10.2662
Os11t0644000-00	1380	1083.47	0	0
Os03t0788250-00	1094	797.475	15	0.748908
Os07t0123700-00	2406	2109.47	8.52005	0.160813
Os06t0715500-01	1220	923.475	1028.57	44.3468
Os06t0715500-03	1164	867.475	616.101	28.2781
Os06t0715500-02	1072	775.475	2804.33	143.985
Os01t0309900-01	2282	1985.47	482	9.66578
Os07t0684100-01	1201	904.475	687	30.2423
Os06t0718000-00	1839	1542.47	0	0
Os07t0657500-01	1599	1302.47	33.8817	1.03574
Os07t0657500-02	1000	703.475	151.118	8.55309
Os01t0259200-01	2764	2467.47	112.188	1.81029
Os01t0259200-02	1959	1662.47	360.812	8.64133
Os07t0505300-01	1465	1168.47	7	0.238525
Os01t0715201-01	644	349.053	8	0.912543
Os10t0538450-00	1165	868.475	0	0
Os01t0590900-01	1568	1271.47	318	9.95804
Os06t0710900-01	1204	907.475	444	19.4806
Os02t0806000-02	4828	4531.47	35.7395	0.314024
Os02t0806000-01	1183	886.475	45.2605	2.03286
Os12t0432301-01	3833	3536.47	4.74339	0.0534038
Os09t0401600-00	693	397.657	32.4236	3.24644
Os08t0180500-00	2520	2223.47	204	3.65302
Os01t0376600-00	523	232.543	10	1.71219
Os09t0242300-01	1686	1389.47	18	0.515794
Os04t0278900-01	932	635.744	66.1277	4.14148
Os04t0278900-02	1523	1226.47	258.872	8.40391
Os09t0567900-01	1331	1034.47	105	4.04133
Os05t0411150-00	1628	1331.47	1.90526	0.0569738
Os02t0485800-00	777	481.29	0	0
Os04t0555800-01	1557	1260.47	373	11.7823
Os03t0577500-01	2100	1803.47	13.1962	0.291334
Os03t0577500-02	1690	1393.47	32.8038	0.937303
Os09t0520400-01	1865	1568.47	0	0
Os09t0456200-01	1741	1444.47	174	4.79616
Os03t0687000-01	1894	1597.47	6.45101	0.160786
Os03t0687000-02	2113	1816.47	1991.34	43.6486
Os09t0315700-01	3170	2873.47	529.705	7.33974
Os09t0401900-01	1507	1210.47	266.543	8.76731
Os01t0800800-01	904	607.806	4	0.262029
Os05t0457300-00	1425	1128.47	1.63866	0.0578163
Os06t0578100-00	2021	1724.47	0	0
Os05t0579500-01	688	392.71	67.8816	6.88231
Os12t0227050-00	1119	822.475	0	0
Os01t0231600-00	276	51.8352	4	3.07248
Os10t0432200-01	3258	2961.47	1341	18.0291
Os01t0869750-01	519	228.92	10	1.73928
Os01t0627701-01	2103	1806.47	2.85402	0.0629042
Os11t0529036-00	333	80.8851	0	0
Os10t0537400-00	588	294.329	0	0
Os03t0673800-02	1344	1047.47	129.555	4.92452
Os03t0673800-01	3637	3340.47	187.429	2.234
Os04t0393200-00	909	612.786	5	0.324874
Os12t0156900-00	1903	1606.47	58	1.4375
Os11t0602600-01	945	648.701	10618.2	651.72
Os06t0660300-00	2200	1903.47	0	0
Os01t0702450-00	1011	714.475	33	1.839
Os01t0586801-00	255	43.3573	0	0
Os02t0735100-01	1700	1403.47	462	13.1067
Os03t0775250-00	732	436.477	1.01429	0.0925247
Os07t0252800-01	755	459.401	1	0.0866686
Os02t0564000-01	962	665.657	530	31.7015
Os02t0730075-00	770	474.323	96.3869	8.09094
Os04t0334825-00	417	140.244	0	0
Os05t0196500-01	4315	4018.47	841	8.33276
Os02t0288862-00	1273	976.475	0	0
Os05t0584900-01	2240	1943.47	369	7.55965
Os07t0107900-01	2446	2149.47	104.217	1.93046
Os07t0107900-02	2281	1984.47	410.783	8.24179
Os01t0871800-01	3002	2705.47	4.01256	0.0590517
Os11t0488400-00	1128	831.475	280	13.408
Os09t0466100-01	1634	1337.47	773.145	23.016
Os09t0466100-02	1171	874.475	7.8547	0.357632
Os04t0687800-01	1551	1254.47	0	0
Os03t0118200-01	1487	1190.47	5	0.167226
Os03t0118200-02	1292	995.475	0	0
Os05t0145650-00	713	417.519	7.17138	0.683881
Os08t0365500-00	1038	741.475	4	0.214792
Os02t0232900-01	1354	1057.47	76	2.86153
Os12t0138100-00	1479	1182.47	10.2667	0.345694
Os11t0622800-00	1065	768.475	0	0
Os03t0334050-00	1888	1591.47	0	0
Os01t0267100-01	4888	4591.47	1114	9.66023
Os07t0414200-01	1447	1150.47	382	13.2203
Os02t0679700-01	968	671.612	11	0.652121
Os11t0211650-00	1098	801.475	0	0
Os04t0583266-00	683	387.71	36.8613	3.78545
Os01t0785900-01	1693	1396.47	258.846	7.38011
Os01t0785900-02	1576	1279.47	0	0
Os07t0614850-00	728	432.491	0	0
Os02t0300700-01	834	538.037	761	56.3154
Os01t0679000-01	1808	1511.47	758.397	19.9779
Os01t0679000-02	1650	1353.47	74.6028	2.19462
Os01t0778800-01	3257	2960.47	677	9.10504
Os08t0167500-01	1032	735.475	7	0.378952
Os08t0167500-02	1166	869.475	0	0
Os11t0682300-01	2841	2544.47	3090	48.352
Os04t0270200-01	949	652.679	796	48.5588
Os01t0961600-02	1823	1526.47	119.764	3.12387
Os01t0961600-01	2067	1770.47	120.236	2.70394
Os05t0305150-00	1471	1174.47	0	0
Os08t0539100-01	1854	1557.47	255	6.51889
Os10t0195000-01	1740	1443.47	3	0.0827497
Os03t0218100-01	5893	5596.47	9.22145	0.0656053
Os09t0479600-01	1752	1455.47	33	0.902742
Os11t0691600-01	1106	809.475	3	0.147561
Os07t0498300-01	541	249.404	2429	387.774
Os07t0498300-02	497	208.854	0	0
Os02t0273100-02	1678	1381.47	84.0457	2.42229
Os02t0273100-01	1777	1480.47	14.9543	0.402179
Os04t0589350-01	743	447.447	10	0.889841
Os03t0395100-01	2296	1999.47	83	1.65279
Os02t0231000-00	316	71.2733	0	0
Os02t0802575-00	2309	2012.47	30.6519	0.606432
Os05t0430400-01	1420	1123.47	147	5.20965
Os10t0390500-01	1801	1504.47	9811	259.647
Os05t0373300-01	2134	1837.47	406	8.7975
Os03t0193901-00	924	627.765	38.3527	2.4325
Os03t0626500-00	965	668.635	45	2.67965
Os08t0556400-01	2605	2308.47	175	3.01833
Os08t0556400-02	1775	1478.47	0	0
Os12t0559200-02	2744	2447.47	0	0
Os12t0559200-01	3078	2781.47	0	0
Os12t0481200-01	531	240.011	452	74.9828
Os11t0148300-01	1548	1251.47	545	17.3392
Os06t0341400-01	1746	1449.47	27.1214	0.744999
Os10t0407500-00	1883	1586.47	208	5.22017
Os02t0690000-01	546	254.199	136	21.302
Os01t0627500-01	1901	1604.47	5517.79	136.926
Os02t0174000-01	2120	1823.47	3	0.0655052
Os07t0495000-01	1459	1162.47	751	25.7224
Os01t0911800-01	2575	2278.47	614	10.7295
Os04t0669900-00	1369	1072.47	217.61	8.0788
Os01t0170900-01	1003	706.475	25.0134	1.40971
Os08t0477500-01	1922	1625.47	1	0.0244948
Os03t0295600-02	2378	2081.47	295.269	5.64809
Os03t0295600-01	2709	2412.47	43.7307	0.721735
Os12t0120400-01	1677	1380.47	89.4576	2.58014
Os10t0432650-00	759	463.401	1	0.0859205
Os03t0120400-01	1130	833.475	309	14.7612
Os03t0862000-01	3234	2937.47	63.2696	0.857582
Os01t0949750-00	727	431.491	311	28.6974
Os02t0221900-02	1527	1230.47	143.353	4.63861
Os02t0221900-01	1888	1591.47	349.647	8.74751
Os02t0221900-03	1479	1182.47	0	0
Os01t0931600-00	716	420.491	3	0.284066
Os04t0618700-01	3970	3673.47	211.58	2.29325
Os09t0121050-00	2565	2268.47	744	13.0585
Os04t0669600-01	973	676.567	70	4.11947
Os02t0583700-00	630	335.295	0	0
Os12t0596201-00	438	157.429	332	83.9669
Os10t0539200-00	1570	1273.47	0	0
Os06t0108900-02	2110	1813.47	1.03397	0.0227014
Os06t0108900-01	4819	4522.47	100.362	0.883582
Os09t0130500-01	662	366.861	87.8556	9.53502
Os07t0623000-01	709	413.589	1095	105.414
Os01t0823400-01	1545	1248.47	17	0.542155
Os10t0147566-00	1479	1182.47	14.2738	0.48062
Os05t0525400-00	1149	852.475	0	0
Os06t0288100-01	1844	1547.47	774	19.9146
Os04t0373400-01	1957	1660.47	791	18.967
Os02t0179225-00	1242	945.475	0	0
Os05t0182600-01	2485	2188.47	979.944	17.8285
Os03t0816950-01	6085	5788.47	178.395	1.22708
Os01t0168300-01	1280	983.475	818	33.1165
Os11t0157701-00	677	381.736	0	0
Os11t0654800-01	2795	2498.47	7	0.111552
Os12t0127500-01	1428	1131.47	123	4.32827
Os07t0695100-01	3311	3014.47	3239	42.7813
Os07t0695100-02	726	430.491	0	0
Os02t0577400-01	2261	1964.47	75.9858	1.54007
Os01t0182900-01	1353	1056.47	434	16.3563
Os01t0861900-01	1802	1505.47	196	5.18367
Os10t0539400-01	1735	1438.47	252	6.97514
Os02t0322400-00	1347	1050.47	23.5847	0.893922
Os05t0387800-01	1889	1592.47	157.408	3.93557
Os06t0564500-01	1252	955.475	12	0.500053
Os09t0387800-01	900	603.806	59	3.89053
Os09t0561000-01	1366	1069.47	177	6.58957
Os04t0482700-01	957	660.657	141	8.49762
Os02t0727700-01	1319	1022.47	51	1.98597
Os12t0492600-01	789	493.258	0	0
Os01t0209400-01	1533	1236.47	545	17.5495
Os01t0118700-01	2087	1790.47	464	10.3182
Os03t0303500-02	996	699.498	0	0
Os03t0303500-01	1077	780.475	0	0
Os09t0564800-01	2619	2322.47	251.665	4.31445
Os05t0176800-01	2034	1737.47	25	0.572896
Os08t0205300-01	1574	1277.47	583.625	18.1901
Os08t0205300-03	453	170.171	21.9265	5.13026
Os08t0205300-02	1474	1177.47	114.449	3.87002
Os11t0649700-01	866	569.963	2	0.139713
Os04t0573000-01	2705	2408.47	2	0.033063
Os03t0262000-01	1999	1702.47	375	8.77011
Os05t0145300-01	2226	1929.47	320	6.60336
Os05t0145300-02	670	374.774	0	0
Os12t0491800-01	2810	2513.47	3	0.0475227
Os02t0491300-01	2000	1703.47	65.0706	1.52091
Os07t0653050-00	828	532.037	0	0
Os08t0376100-01	878	581.905	30	2.05269
Os10t0146200-01	1305	1008.47	376.411	14.8611
Os01t0143900-01	616	321.615	183	22.6553
Os03t0149400-01	1738	1441.47	526	14.5289
Os05t0574900-01	1725	1428.47	17	0.473839
Os07t0464200-00	1123	826.475	0	0
Os03t0586300-01	2357	2060.47	428	8.27048
Os01t0150400-00	636	341.238	14	1.63352
Os06t0156900-01	1543	1246.47	566	18.0795
Os07t0661100-01	1880	1583.47	701	17.6263
Os12t0583900-01	1312	1015.47	103.263	4.04885
Os12t0583900-03	1015	718.475	424.387	23.5183
Os12t0583900-02	2156	1859.47	1052.35	22.5333
Os01t0862600-01	977	680.567	236	13.8069
Os01t0589800-01	304	64.889	62	38.043
Os03t0672300-01	1806	1509.47	252	6.64705
Os05t0256000-01	1395	1098.47	1799	65.2072
Os09t0322100-01	1998	1701.47	14.3472	0.335735
Os01t0348900-01	684	388.71	25682	2630.61
Os09t0533200-00	1154	857.475	79	3.66826
Os06t0606100-01	2247	1950.47	362.5	7.39984
Os11t0145000-01	2806	2509.47	67.8548	1.07659
Os08t0154000-01	1210	913.475	261	11.3762
Os04t0329650-00	255	43.3573	1	0.918315
Os12t0430000-00	3380	3083.47	858.665	11.0876
Os01t0619000-01	2169	1872.47	88.641	1.88483
Os01t0619000-02	2037	1740.47	743.359	17.0053
Os01t0184900-02	2462	2165.47	2520	46.3342
Os01t0184900-01	2507	2210.47	0	0
Os03t0356526-00	765	469.386	55	4.66538
Os12t0236600-01	1537	1240.47	851	27.3147
Os01t0135600-01	1951	1654.47	10	0.240655
Os03t0185600-01	816	520.072	546	41.8007
Os09t0479900-01	2685	2388.47	1697	28.2889
Os12t0226400-00	1166	869.475	6	0.274757
Os10t0432400-01	1249	952.475	0	0
Os02t0739600-01	1545	1248.47	4142.7	132.117
Os11t0476667-00	437	156.559	0	0
Os07t0560100-00	273	50.4946	31	24.444
Os01t0548000-02	682	386.71	0	0
Os01t0548000-01	2385	2088.47	7	0.133451
Os06t0115200-01	2147	1850.47	479	10.3064
Os10t0567300-01	1397	1100.47	360	13.025
Os03t0809300-01	2190	1893.47	3136	65.9433
Os04t0401300-01	1921	1624.47	950	23.2844
Os10t0508500-00	1797	1500.47	396	10.508
Os08t0562200-02	2625	2328.47	3749.05	64.1069
Os08t0562200-03	1997	1700.47	104.946	2.45726
Os12t0286200-01	821	525.037	5	0.37917
Os11t0678200-01	784	488.258	730	59.5289
Os03t0589300-01	2999	2702.47	278	4.09579
Os07t0165200-01	2765	2468.47	616	9.93588
Os06t0687800-01	1995	1698.47	464	10.8771
Os09t0555300-00	1907	1610.47	204	5.04348
Os03t0762300-01	1234	937.475	27.6259	1.1733
Os03t0762300-02	1104	807.475	2.95384	0.145651
Os12t0120100-01	1171	874.475	3.4142	0.155452
Os02t0140101-00	610	315.776	112	14.1219
Os01t0960400-02	2111	1814.47	563.131	12.357
Os01t0960400-01	3182	2885.47	906.492	12.5084
Os01t0960400-03	1963	1666.47	114.377	2.73271
Os07t0499800-01	2623	2326.47	294	5.03157
Os06t0321700-01	1373	1076.47	0	0
Os01t0900900-01	753	457.417	0	0
Os09t0273701-00	888	591.846	0	0
Os09t0464400-00	2787	2490.47	222	3.54916
Os02t0726000-01	1256	959.475	0	0
Os08t0152800-00	1610	1313.47	1019	30.8892
Os02t0751300-01	773	477.323	128	10.6771
Os10t0557700-01	1032	735.475	41	2.21958
Os08t0512100-00	991	694.521	25	1.43321
Os09t0530350-00	612	317.733	3.21109	0.402388
Os01t0149400-00	270	49.2716	317	256.164
Os03t0116900-01	5679	5382.47	268.543	1.98649
Os03t0116900-02	1983	1686.47	140.457	3.31604
Os06t0724700-01	1956	1659.47	313	7.50979
Os05t0519400-03	1236	939.475	524.687	22.2367
Os05t0519400-02	1461	1164.47	423.504	14.4805
Os05t0519400-01	2708	2411.47	1869.81	30.8723
Os08t0526300-03	1378	1081.47	186.815	6.87779
Os08t0526300-01	3852	3555.47	162.568	1.82051
Os08t0526300-02	1444	1147.47	77.6171	2.6932
Os06t0202700-01	973	676.567	42	2.47168
Os03t0703300-01	2195	1898.47	992.21	20.8091
Os03t0703300-02	1668	1371.47	278.79	8.09362
Os01t0265800-02	1786	1489.47	0.000164132	4.38746e-006
Os01t0265800-01	1894	1597.47	2585	64.4289
